Intercept__0,beta_rating__0,RT_sd
5.191024088712524,-0.518968125266263,1.9748262757148107
4.845513257587567,0.37012464909650156,1.9983098554427225
6.800875884820083,-3.0366584604461737,1.9704191664260644
6.426092133215841,-2.1360895031360827,1.9518792851271112
6.072970379687404,-1.565380268941286,1.9404101695242726
6.884665622454039,-3.0426631237047332,1.6968287072505779
5.077150190817772,0.42037153242928826,1.8360478130706155
5.354656113108782,0.9227342821077361,1.8762046382841648
5.116374140773357,0.3893133056696777,1.8790405689346954
5.130960479997739,0.17246075124598242,1.9635960790924312
6.134470077734508,-1.6791143143450507,1.836408660872812
5.590193995018668,-1.0451486753412271,1.8686460786204377
5.730128959487328,-1.3853230428271979,1.9805820863143628
5.561393619105759,-0.16857282829905257,2.01136645275271
6.078379635264758,-2.1227293424307017,1.402819538365791
6.1206455780924145,-1.9869809070364486,1.664813396714653
6.1206455780924145,-1.9869809070364486,1.664813396714653
6.381370990290217,-2.3337087940952372,1.705056196825329
6.751901372981424,-2.9877656900531044,1.9146470721172693
6.6341553238133075,-3.0823958178603874,1.8824402291781752
6.245512174061792,-1.4272761861354333,1.9307444364443667
7.040108251898595,-3.1036629266167153,1.8686228826474525
6.285023455542267,-2.182116833587626,1.7158742062607237
6.008781906150564,-1.335733600348196,1.9788694867747565
5.942457285909334,-1.658073636998327,1.7266658385679439
5.933768170015199,-1.1683068366087255,1.7022180307693064
5.933768170015199,-1.1683068366087255,1.7022180307693064
6.351510587974649,-1.9701623700452897,1.9471630143395822
5.685901090176127,-0.8567911569918794,1.7541924711692958
6.152329554822939,-1.636962200782983,1.8253254910870949
6.7795568772762875,-2.846870675415052,1.728288949775047
6.25304466327789,-1.7050126255133993,1.9826899054800742
5.797433448560694,-1.1512476681229948,1.9677211837068298
6.086833971538294,-1.372972545432172,1.9921800350577636
6.211632355720135,-2.3316143746738938,1.9027242951229149
6.4627964482649505,-1.4636996917506409,1.8960261071365432
5.907524401822869,-2.5476432403859874,1.9355816833243982
6.251803627358736,-1.50135187581506,1.7282581565785418
6.543588356098224,-1.9388903003765767,1.8884490276598926
5.569736909204891,-0.4076128535243769,1.8021288804755473
4.947593151871894,-0.433171558681068,1.832851021313501
6.672679430957302,-2.063717806932913,1.993912860836864
6.283155190459262,-2.1056531567096646,1.9904984586960262
5.972121293018917,-2.2393403494051114,1.997453462754237
6.1931897252902255,-0.8566169657307953,1.9793032910411879
6.157144580755734,-2.2190772215896755,1.9932439278083482
4.998948558821697,0.9626216270733544,1.939106707488816
5.036288166906005,0.042269897804983136,1.96778098408519
5.8153863630920135,-1.0158998797700163,1.9107791852068177
6.681641650696082,-2.6285272226643657,1.925937593636777
6.9141353552930065,-3.4253758465886244,2.006150217346846
5.490088252909237,-0.874311096999523,1.9878797863176467
5.651502316330134,-0.7401120857757842,1.7702084059623169
5.697768640088536,-1.8741945511892708,1.9209630592391023
6.184851542144371,-1.255054764997417,1.9648575448096284
5.768744225427679,0.006066048119733436,1.8864350362906237
5.768744225427679,0.006066048119733436,1.8864350362906237
5.61214429392964,-0.8696647351854043,1.7599507158529617
6.11262281876714,-2.168100337703427,1.7897029106941784
5.5532268362525095,-1.2662973828598525,1.8746897918132261
5.648860308396,-1.3598046162896236,1.837659807748313
5.648860308396,-1.3598046162896236,1.837659807748313
5.71655247984925,-0.38294964364918904,1.7962642990539288
4.274376800495125,2.129201104908317,1.8911887583907852
4.4751007028997725,0.9938889467688947,1.8371164312079014
4.557137331576427,1.4507999678149992,1.7196898049058191
5.745646938255008,-0.40971224241767173,2.0001050882747133
4.962574964449925,-0.7364597622124909,2.006835199311168
4.2381219987669505,1.5632397522737218,2.0038199320949204
5.0728941682875535,0.6273297193471203,1.9993679965625553
6.806982674849943,-2.7321291241512755,1.9407537980447902
7.250257579209245,-3.223709911614191,2.001130261605141
5.370485563861787,-1.1244716664284358,2.0014791809216543
7.220376548100672,-3.9059487754787865,1.8690022661153043
6.551438958233704,-2.3680931963539047,1.8315995818071613
6.632562651357404,-2.6193905372314887,1.7977386343464534
6.711090955950644,-2.5507688691083197,1.8380219139613536
7.071101686318412,-3.0745780854733984,1.980657299801199
6.329848899554289,-1.3939782988585554,1.9458266977405296
6.290491714283154,-1.9639313327780805,1.9096513633285972
6.570232151825971,-2.7765917119535457,1.888451711278376
6.833643228304279,-2.7319944969204384,1.8710053825198523
6.576956111866757,-2.484090269392957,1.8515477954474897
6.213852687751269,-1.7297686617755583,1.69960105010063
5.984399345627707,-1.6507813167893512,1.7187147032814678
6.234331695376278,-1.6874833808017886,1.6783987854008078
6.368323175349637,-1.5351238603057928,1.6848935337479016
6.174635565747696,-2.1620492516245218,1.7677621257167242
6.264448968502574,-1.5353653224328947,1.8809278530684626
6.068213582339289,-1.9028767725045634,1.9064610536173492
6.201080276304589,-2.037079014003063,1.8858249061249217
6.326660812795888,-1.745922938957667,1.790532466577715
6.209888109893499,-1.8428194549342993,1.7590574224384556
6.016562262832179,-1.2623928927129229,1.7244419019662998
6.442808240737525,-2.373969675328436,1.7168197054807284
6.028249661057357,-1.1804881421869593,1.9975127697697925
6.403306221833568,-1.8027444171188265,1.9701924690646013
6.9078135706713235,-2.619713403422306,1.9955139586297463
6.625619201901315,-2.895488131194351,1.980356394444805
6.851373008948478,-2.845370114261634,1.967767850170297
6.622326728132917,-3.0225765701474114,1.9658670324462602
6.764359320505548,-2.4949557816316768,1.9762051506368137
6.643002365169474,-3.2500936935192906,1.9172200744751948
5.7057833008503085,-1.3420372739153363,1.8747872151682843
5.7057833008503085,-1.3420372739153363,1.8747872151682843
5.705940364200375,-0.38559900978382455,1.5271822628746479
6.375597643780512,-1.6406079871408348,2.013458461138413
7.422859139652871,-3.3628820605224528,1.9693100499815497
7.32643755341637,-4.597283810508781,1.8869256621177573
7.4487706262460165,-4.553415089451019,1.8658035031937168
6.848287904166344,-4.1522831502683974,1.8956800706248744
6.1833388076016575,-1.369196790836389,1.9098853656208825
6.814169410435135,-2.4334716129256124,1.7684579795278674
5.452720466808103,0.10059462434746302,1.8841344853198658
5.312462083398153,-0.6729548981244952,1.8404618758701883
5.411592432090106,-0.19107770609893465,1.9937077968411407
5.431159962510071,-0.7443438438580485,1.9684813573149333
4.935652735667432,0.2853187519788686,1.877066470039717
4.82546099327188,0.23862046335951076,1.8786959857916212
5.112497379468897,0.4724658093962939,1.8133105842109023
5.164250858577206,-1.1854135744121201,1.9440886477704047
5.6349805188294,-0.05737788817526468,1.866384201398138
5.709861805030955,-1.6162163787417605,1.6550724530508594
5.791841814527409,-2.5897856864652242,1.9569709204721608
6.738925577951889,-2.176211395686208,1.9593602075137324
5.8027045202918535,-1.894095049515125,1.7575235953075252
6.493219320867349,-1.446223765307999,1.745030928118707
6.3371062138342245,-1.6118510388001432,1.806564764369953
5.974546979174333,-1.9170859711753752,1.920855106364565
6.432080611556152,-2.4489599515890914,1.9158012628421037
6.574942945220645,-2.192788756722167,1.978464679389053
5.98359279124856,-1.8893346455546307,1.8459078431694624
6.083225689119851,-1.0363129962931776,1.7463530436752823
6.113295745763511,-1.1624949743338526,1.8781167169854969
5.944176021261884,-1.585461052150642,1.8629381037469799
6.141907126799943,-1.5884607452994655,1.8344578406805698
6.520251093062767,-2.420798916445881,1.7228141835549537
6.720233890736582,-2.577744698064173,1.7317351220642394
6.980287371092739,-3.112678082198731,1.99351892802544
6.748838083172087,-1.7943317962878316,1.9238069201369847
6.3441196902228505,-1.9170386473817902,1.792392106277229
4.996411777646363,-0.028923146304715097,1.9140909773075947
6.814439057533209,-1.6262676493611878,1.8339880346826432
6.677666128038603,-2.071857025400625,1.9016885694935763
6.375602422880462,-2.397250937917719,1.7487871728663662
6.309992885108879,-1.8950901415079038,1.9084784184075478
5.86663304998445,-1.1231773379798775,1.9147762104397206
6.295758513422926,-2.014760093683409,1.7947225802462607
6.971080144143466,-2.78370621585412,1.8701361008531843
5.825621543841257,-1.44433617763252,1.749440755363213
6.1959060482785056,-1.3096919581724236,1.798028314932293
5.27232624737298,-0.587147257434746,1.8819272160402594
6.10303011101539,-1.0965439535375145,1.7809629132383147
5.463833425138549,0.6741816502916356,1.808311849402349
6.4042185501040185,-3.028704932406323,1.992663850031608
6.574576076204551,-1.810974627679879,1.8851738422723319
6.092341210518356,-1.6643058300669593,1.9847526998936837
5.581577411451669,-0.37626403270393016,1.9656359048879684
4.966050515366346,0.8658901126116143,1.8830641428837032
5.200381009075492,-0.9666186624967706,2.0054820283076555
5.390678455309291,0.3870585616055937,1.9494054959036635
5.032377659850687,-0.6394151211485106,1.9865031192887364
5.887546676203321,0.12214942051948774,1.9754098808519873
5.754378731086056,-0.7792396692429898,1.728047915585367
6.218072657793606,-2.106660515405883,1.8129469977482047
5.242956669558115,-0.505229256999098,1.8483168552977403
6.392911530503878,-2.443958998545944,1.8148709982513613
6.617552287600253,-2.2145038748903696,1.8374407593297852
6.39595486147987,-2.2486802300987945,1.8139776633393496
6.591349296355435,-2.4560603216729358,1.8674088378718119
6.097004215196266,-1.6378992245609805,1.7074543272489513
6.097004215196266,-1.6378992245609805,1.7074543272489513
5.9470664408344955,-1.3193464922000062,1.854285971004533
6.448190669324204,-2.224219546753697,1.6969263503174215
6.5319788927195725,-2.3706719835349537,1.8191950787082685
6.057934613364368,-1.5509228226037766,1.8203501817050518
6.086959846445916,-1.107559993253995,1.859730197355224
5.979191604897517,-2.0352298919620813,1.8627134937607797
6.116262354601026,-1.3937198071204928,1.7305397701350307
5.976850256463034,-1.768926138270074,1.9365923805728589
5.772822244029408,-0.5853056312464129,1.9568776997541262
5.512675151620899,-0.8976344504471601,1.9776068449478699
6.610934528623819,-2.165381666390679,1.995215878126352
6.024208718150248,-1.6853948390788487,1.955989364316789
6.335981134859684,-1.7839265236537167,1.9629297008600737
5.928835444050977,-1.113924236699344,1.5643573312662233
5.1439410958451,-0.34032221785516836,1.8234073884293305
5.281857113160899,0.33581704279264324,1.8362555375302427
6.64803140751816,-2.9041953153958375,1.8089184250071277
6.871978992205531,-2.3889518635125806,1.6136857507989575
6.765175815794755,-2.1745583635856196,1.9932871820712907
6.911552419051734,-2.4077401481071092,1.824453375054402
6.6212146295527265,-3.125560517903568,1.7604989219458023
6.5286600092751845,-2.6907629086233493,1.8466002776794572
5.806362779466673,-0.7673956336938318,1.84276299435637
6.033901759191834,-0.9236830082453079,1.8778075653330224
5.889058993102358,-1.8061538448399146,1.6990482243600882
6.485307470568251,-1.3817792890718867,1.7768338531556447
6.221719306407024,-2.8255525155354793,1.839534971763429
6.502979417295266,-1.9031981106924625,1.7728911353582124
6.482007337140202,-1.5153486877294224,1.5789514542570149
6.683453890640471,-2.796955158478809,1.9189510916128931
6.664924199765152,-2.633546868331485,1.9213266424711821
5.895387480800884,-0.8950454365176529,1.785189961018196
5.792519549406849,-0.9943891613573345,1.7947687309854377
6.265186246526865,-1.8563614762641232,1.8103707887756626
6.073920361054035,-1.8651421908344745,1.9745394576266608
5.773707307712016,-0.5518248461706974,1.9240824237017118
5.848385744974888,-0.570112843425582,1.8308917938057114
5.6922676684372195,-1.2807747762292179,1.8516278360834406
5.773075477156061,-0.5721719964873279,1.7043350828904924
6.468464718926631,-1.7803594248239047,1.8950978994370873
5.32197588148663,-0.2709112186052097,1.9908104624258876
5.562425112720875,-0.18824644224465104,1.9176201566492226
5.787507188271501,-1.2556691052667142,1.9930743453136808
5.781474575118028,-1.0757648233941726,1.9852489163432852
5.634977963946468,-0.4545782053307606,1.9749999678372472
7.265273099183211,-3.3323720299339046,1.9802950703966
5.8149727274480325,-0.9989617474578202,1.914621059587674
5.7315497826028095,-0.9982005923592675,1.8202395070608406
5.603558569549982,-0.7422096176803742,1.8400158021439603
5.893497192229117,-1.0834939195043123,1.5602023635941564
5.744677819960861,-0.3463475189500596,1.9367337045728574
5.0379932091402235,0.25699137744480854,1.89512534999606
6.826660772032044,-2.627682685545676,1.7447331237962378
5.7809110399930885,-0.7290053576419286,1.8727636556155594
5.943782786904402,-1.4753240306107045,1.793309110661313
5.6144490559449425,-0.8861760836585806,1.8708997590524266
5.521047869262015,-0.3208335012002883,1.9026973978232768
5.162865020871372,0.30153053556913023,2.0014576979008156
5.180916307204603,0.27917669403160783,1.9990525112941662
6.557162995978968,-2.2696799436709885,1.9893764523514965
5.700764667926779,-1.2411563764821736,2.0073175679384923
6.022892621257701,-1.1232623829238564,2.007021641289662
6.935480838966159,-2.638446223458554,1.9964392002888771
6.046577211995389,-1.4574256854477845,1.9640403575860723
5.301805764300269,-0.7323891320597878,1.8693869895426183
5.695928358898137,-0.6844575775841593,1.8216297140110087
5.729488426544526,-0.7820237270940982,1.9577393503349552
5.7040791319141615,-0.537910746348685,1.9775820522495906
6.926681649159526,-3.0287930956394353,1.768103066062308
6.980776698524095,-3.2675645731785514,1.8298319430569225
7.0350988112497665,-3.543221618487323,1.794498802324256
7.53780681989733,-3.29595465614221,1.8871953277975968
7.382643244014538,-3.255690052334665,1.9124881876498745
6.365277535444082,-1.763528374944491,1.9212533718995877
6.270382622537267,-2.1966010598331276,1.9974163373760256
6.4866729414784485,-1.9494231386768939,1.8141458091810643
5.9316897489686715,-1.7723919343973413,1.8167047304035604
5.7468880025137175,-1.1993763837889861,1.8573111785793852
5.481527890447037,-0.22890309259376124,1.8908512238366235
5.313085989327692,0.34816320772280984,1.8792951839178171
6.870190028165683,-2.5885871073628612,2.0028574435558095
6.844721172525776,-2.715764214241202,2.000430657340308
6.3908386767793655,-1.9612784476058407,2.007507870930422
6.801348822973758,-2.574206290543544,1.982423463716498
6.3750166882822725,-2.383113036451136,1.9729247572302095
5.48172648590004,-0.7704044774682912,1.9660367011007351
5.253513055290508,0.19114750952649057,1.9444561730200138
5.181083842156729,-0.2745991790325495,1.9829613234690873
4.87276090728058,0.5637410058055923,1.994778133089323
4.633613839563334,1.3110611132684142,1.9847326278815343
4.672564869535217,1.085455808052264,1.820049102568668
4.669031369858149,1.2165359053983398,1.9234688313902037
7.106006812437274,-2.649602585409852,1.8642645264800586
6.883035627034254,-3.6009094731101716,1.7640816749947927
7.12830638790995,-3.6146944675906463,1.9698086718798689
6.511229862525002,-1.272286838406513,2.010488424639551
6.593967521187799,-1.3632125627424487,2.0099190448955513
5.2009529285366245,-0.1018498720338119,2.0101079607113324
5.2991800284102,-0.2909762716443507,1.9877214833158097
5.7314983529855255,-0.836360234570785,1.9688628227168792
6.430267910318611,-2.1402764630167943,1.667569269809555
6.44880983069673,-2.0486937907062512,1.7764131642864172
6.5516588482653315,-2.2535693830564685,1.849590200649511
6.39197567353846,-1.9664870119658255,1.8160560293361305
5.795936417601483,-1.4720298076422351,1.789210746469599
6.492889778350047,-1.9155557596724206,1.7969274123476815
6.003261285714103,-1.7451284102171283,1.8604465092612328
5.409701829233587,-0.6632654395561759,1.7551605914367412
6.051321121804376,-0.9723919767055103,1.8066666538065808
6.051321121804376,-0.9723919767055103,1.8066666538065808
6.759041883799073,-2.427351974616291,1.8985040111395493
6.273054988950484,-0.7768500609250577,1.9581252896549937
6.2204332173872645,-1.4521994300941405,1.989777383531819
7.092421427282566,-3.0920859710034443,1.8632011212445427
6.386551340554331,-1.6752763186449449,1.6875560574168669
6.178272831823374,-2.133307213035663,1.7204496829213314
6.18475063858097,-1.9294828676796894,1.8661235977921982
5.47991981427807,-0.43531441553624345,1.9270571586949377
5.230488641009013,-0.46511469585119053,1.9400677335934795
6.269618082599699,-1.5670972495985604,1.8977251818367247
5.866547760496155,-1.402561213439171,1.8416627365997331
6.02447261261208,-2.1597441169030422,1.7000687070105394
6.368514621891873,-2.598795511784524,1.9633608421640516
6.114256665889582,-2.0807576662618406,2.0121388561046865
6.411570607008368,-1.4156396849910027,2.011815122150801
5.30751806260275,-0.9892980508420569,1.9668189405476628
5.721058513996139,-0.0013184816936209764,1.6686977284401447
5.672895930704661,-0.7195148102161066,1.8849866707888057
6.819444495692706,-3.120394077033848,1.8400110021950602
6.937675646422924,-3.0446232725244817,1.8791730052564197
7.207038510314123,-3.605467594652989,1.794096190688326
6.840836082790121,-2.917077005916731,1.8696289219474305
6.841245144778362,-2.9861864014350163,1.8113585061905801
6.711298023741261,-2.641594267517318,1.758681109339567
7.307906993608766,-3.7883170634960277,1.8875515944820016
7.559180025176238,-4.024457646857702,1.8448695949160367
5.48903936510303,-0.4565253678873631,1.8586233705889013
5.586815353579133,-0.7324282575260677,1.6350814787076406
5.750535682440437,-0.9370034159959346,1.7252111858269696
6.33322925867919,-2.1281390419486694,1.880696424891953
6.33322925867919,-2.1281390419486694,1.880696424891953
5.272030598477129,-0.11758014562475332,1.8912035588832812
6.615774711738885,-2.497284795332445,1.9307998426131852
6.694070054635743,-2.7352128617167435,1.984998768160175
6.613801660952689,-2.8838193849466793,1.9932043392041265
6.886051467763423,-2.0966297765651953,1.9538773347787162
6.748360587357195,-2.386167459602927,1.9481726655243095
6.4402227007328525,-3.06918149219304,1.9611585844572041
6.971709260341253,-2.311100350815123,1.985929263547546
6.008269646463177,-2.2901321746979555,1.9613880706384519
5.9632870537619365,-2.022382819908601,1.9569871174089624
5.922180843041771,-0.8190997217777242,1.9890867726181602
5.8755133644768325,-1.0869748644357393,1.903082731822852
6.322272266464,-1.509469932610527,1.9683156963154305
6.635301774212862,-3.179695308377467,1.8950832723766002
6.448725241097318,-1.9234663615821033,1.772005161439291
6.254269224022534,-2.334522918152843,1.8442564437773665
5.99784231133078,-2.2555030440066743,1.7457022650614233
6.511034085071091,-1.6132240592260798,1.7042293206764132
6.227796954128026,-2.310918118435839,1.8736817199465892
5.146110355974825,0.561085607094544,2.010243864528206
5.44836730487153,-0.17859334007313082,2.005081319539894
5.037221236803584,-0.12009421483205594,2.0091924459072033
5.161549131007046,-0.5049080839034555,1.9977504940463502
6.555884321928976,-1.7062992466188158,1.596615558539727
6.731643252372824,-3.052817243072411,1.8652634587205392
6.118055778526732,-1.0678969393590259,1.765940088408246
5.333725569851553,-0.7141882496950548,1.9702535735409301
5.554006481339876,-0.7285025444341645,1.7374873449317987
5.714730704358018,-0.8040614949452899,1.8027941363135909
5.87932487480376,-1.0867538433482709,1.638467784325907
6.0792349860847406,-1.1631566459237284,1.7658325953585878
5.189699072134704,-0.46075553056255336,1.8460069477013268
5.344101274221934,-0.6471237010581264,1.742040518170761
6.300726275151591,-1.7183706153758194,1.910334955030385
5.979138242724446,-1.5777556906814179,1.9185129269485006
6.30715582935665,-1.5488049635116248,1.8938268017686772
5.853203824328318,-1.6666227546341639,1.9530034493958628
5.715494625046168,-0.9024335493280299,1.9084689817542242
5.879800511102115,-1.295761382299777,1.806070409141186
6.403009890758498,-2.245304343127119,1.9375386788928262
5.928053358776951,-1.2039757590153202,1.8963746922603788
5.476760055259405,-0.4415773776484056,1.7656246963322437
5.586941443568978,-0.5120092145385562,1.8905452182237572
6.151831301162739,-1.8262178663760213,1.8268287740851357
7.098094178352655,-3.125661501949121,1.7960660065807927
6.336421397004766,-1.7233718649660839,1.85845490154678
5.792449676908257,-1.0785579240584147,1.8312067050813783
6.11524320498618,-1.7307664995247385,1.8867285016002024
5.91328819790723,-1.0575528063079516,1.7375441411716441
5.91328819790723,-1.0575528063079516,1.7375441411716441
5.205296614250265,0.07095556151937288,1.919580928557456
7.355013095755233,-3.7449557931770556,1.7848672817361468
6.5716600360975965,-3.0695813059486206,1.8234476788666476
6.888109746715163,-2.336145616668307,1.7547352429338885
6.822953142402229,-2.559477608981788,1.8209998397098834
6.287721120310523,-1.882758140846539,1.8919282544804361
6.4300938102693745,-2.2691523147878114,1.9195198451843367
6.541391753601351,-2.806365860620466,1.8237567166560535
6.440620615217995,-2.4008584072225725,1.8008292343728067
6.16419735217783,-1.9019250832934689,1.7589539742293223
6.154997959356278,-1.5353968889752936,1.6609513980401498
6.154997959356278,-1.5353968889752936,1.6609513980401498
