subject,trial,repeat,choice,rt,item_value_0,gaze_0,stimulus_0,item_value_1,gaze_1,stimulus_1,item_value_2,gaze_2,stimulus_2,item_value_3,gaze_3,stimulus_3,item_value_4,gaze_4,stimulus_4,item_value_5,gaze_5,stimulus_5,item_value_6,gaze_6,stimulus_6,item_value_7,gaze_7,stimulus_7,item_value_8,gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,fixation_onset_0,gaze_corrected_0,fixation_onset_1,gaze_corrected_1,fixation_onset_2,gaze_corrected_2,fixation_onset_3,gaze_corrected_3,fixation_onset_4,gaze_corrected_4,fixation_onset_5,gaze_corrected_5,fixation_onset_6,gaze_corrected_6,fixation_onset_7,gaze_corrected_7,fixation_onset_8,gaze_corrected_8,v,gamma,zeta,s,tau
42.0,66.0,0.0,6.0,3664.0,7.0,0.07913049273801834,nr125.png,4.0,0.04764846874547341,nr49.png,3.0,0.06126231695846581,nr63.png,6.0,0.06679294279499398,nr15.png,3.0,0.13273502007667592,nr96.png,1.0,0.05360452733865759,nr120.png,7.0,0.2684480694499439,nr111.png,5.0,0.07572703068477024,nr8.png,6.0,0.07955592549467436,nr21.png,9,1280.354134,1.0,1.0,1.0,9.0,0.0,9.0,1139.0,0.10443291157864304,1579.0,0.07174668520337088,1853.0,0.10112020620342567,775.0,0.07997767842352854,0.0,0.13273502007667592,2199.0,0.10071558189128052,3383.0,0.9574420367967008,2973.0,0.2060071382931672,2533.0,0.1725016297691077,0.000206,0.1,6.34,0.0053,1.99
42.0,67.0,0.0,6.0,7397.0,5.0,0.03624556048929575,nr89.png,6.0,0.0270194178192932,nr46.png,7.0,0.08665984007895257,nr83.png,5.0,0.0405291267289398,nr113.png,4.0,0.22439296993827645,nr85.png,5.0,0.04085863182429703,nr18.png,6.0,0.16722383589379633,nr48.png,4.0,0.13279055342896534,nr100.png,6.0,0.1120317324214596,nr20.png,9,2231.863741,0.0,0.0,0.0,12.0,3.0,9.0,816.0,0.04187517912464761,1084.0,0.032894018539032746,2636.0,0.15318712794658096,520.0,0.04432664951666194,0.0,0.22439296993827645,2340.0,0.06649312550767535,5022.0,0.968780573557614,3358.0,0.2972295473591897,3880.0,0.3105435655471405,0.000206,0.1,6.34,0.0053,1.99
42.0,73.0,0.0,4.0,8700.0,1.0,0.05603904296696256,nr87.png,1.0,0.04574615752405108,nr102.png,6.0,0.07243141607974754,nr88.png,7.0,0.16544860304531805,nr111.png,5.0,0.1967084773534196,nr74.png,5.0,0.09149231504810217,nr98.png,6.0,0.1082659061402542,nr15.png,0.0,0.0,nr91.png,3.0,0.09072987908936796,nr96.png,9,1274.3654960000001,1.0,1.0,0.0,12.0,4.0,8.0,1238.0,0.07334702978179206,950.0,0.055861471178430364,3610.0,0.2322252541551405,1586.0,0.2371362936848328,0.0,0.1967084773534196,2466.0,0.1726406150904287,2156.0,0.18379841131073266,5246.342272,0.0,2788.0,0.1936264146052971,0.000206,0.1,6.34,0.0053,1.99
42.0,76.0,0.0,4.0,4311.0,1.0,0.04508640988751198,nr120.png,5.0,0.15426259250768565,nr113.png,0.0,0.0,nr60.png,6.0,0.09315373943700823,nr2.png,6.0,0.3755958774100172,nr114.png,5.0,0.03577103594381116,nr12.png,4.0,0.09240850952151217,nr62.png,4.0,0.0599910081974333,nr100.png,0.0,0.0,nr65.png,9,867.867239,1.0,1.0,1.0,11.0,4.0,7.0,825.0,0.05327496799058303,619.0,0.17437191689365195,5367.4710540000015,0.0,1127.0,0.11791142862026005,0.0,0.3755958774100172,2165.0,0.059953703487869214,2785.0,0.19206410822368888,2413.0,0.1089873598741306,5367.4710540000015,0.0,0.000206,0.1,6.34,0.0053,1.99
42.0,91.0,0.0,4.0,2542.0,2.0,0.08217418049448741,nr31.png,7.0,0.09147125930955714,nr54.png,1.0,0.03868784410141925,nr101.png,6.0,0.10586673618450383,nr58.png,6.0,0.17904374363214956,nr88.png,4.0,0.09776928044234633,nr45.png,3.0,0.0677787036195407,nr30.png,3.0,0.06687898631485653,nr14.png,7.0,0.10256777273399524,nr83.png,9,1043.3169,0.0,0.0,1.0,16.0,7.0,9.0,1506.0,0.10614474723182267,1172.0,0.11097443741965583,5434.0,0.20894725695353067,602.0,0.1163718098736148,0.0,0.17904374363214956,2400.0,0.15273751432875834,4080.0,0.17460087526244464,3586.0,0.14467548646752795,2824.0,0.1779044094659707,0.000206,0.1,6.34,0.0053,1.99
42.0,93.0,0.0,0.0,5298.0,7.0,0.19963125299200515,nr28.png,3.0,0.10338718375292168,nr57.png,1.0,0.04661822103768105,nr56.png,6.0,0.10150741677559584,nr46.png,7.0,0.13195964180827455,nr53.png,7.0,0.07255900532477776,nr79.png,6.0,0.03909915312837765,nr21.png,7.0,0.07594258588396427,nr7.png,7.0,0.0706792383474519,nr29.png,9,1338.214046,1.0,1.0,1.0,13.0,4.0,9.0,1301.0,0.26425744057202816,3651.0,0.3295764974306513,973.0,0.05705335545395295,1769.0,0.15207804865575908,0.0,0.13195964180827455,525.0,0.08050373956169142,2091.0,0.06442005209936406,2359.0,0.13644922492292502,2839.0,0.15156350348530373,0.000206,0.1,6.34,0.0053,1.99
42.0,96.0,0.0,2.0,8310.0,6.0,0.0658532881909633,nr20.png,5.0,0.12242234230910225,nr12.png,6.0,0.06758058755334921,nr11.png,7.0,0.06434190124887561,nr27.png,5.0,0.17003103098486425,nr113.png,7.0,0.04814846972650759,nr29.png,3.0,0.09651285187331342,nr1.png,5.0,0.10752438530852368,nr74.png,7.0,0.05311445539336712,nr53.png,9,1438.233743,0.0,0.0,1.0,20.0,11.0,9.0,956.0,0.07343191217155776,614.0,0.13111319527803586,1246.0,0.07808392470605334,2754.0,0.09156531285798887,0.0,0.17003103098486425,3434.0,0.07651378418398788,2432.0,0.1308736685062285,2068.0,0.13842917523423734,1754.0,0.0655212429767167,0.000206,0.1,6.34,0.0053,1.99
42.0,101.0,0.0,0.0,4902.0,7.0,0.15668985704468946,nr28.png,3.0,0.07153991245915664,nr63.png,4.0,0.09736407598099857,nr85.png,1.0,0.03524649345548693,nr94.png,7.0,0.17064886435379314,nr7.png,5.0,0.07223786282461182,nr18.png,2.0,0.09247842342281223,nr69.png,2.0,0.04850755039913548,nr124.png,6.0,0.09160598546599326,nr112.png,9,1081.506501,0.0,0.0,0.0,15.0,6.0,9.0,828.0,0.18315068519077987,1160.0,0.08969460291560488,1442.0,0.13009823750555174,580.0,0.03921517954526295,0.0,0.17064886435379314,1776.0,0.1046758616370795,3452.0,0.2325513476885905,3124.0,0.10663325757206596,2616.0,0.1685357246427505,0.000206,0.1,6.34,0.0053,1.99
42.0,105.0,0.0,0.0,4530.0,6.0,0.11408450605268508,nr11.png,7.0,0.09646169617462802,nr79.png,6.0,0.08138955614734239,nr21.png,3.0,0.13912744640571348,nr60.png,3.0,0.09785297063868516,nr1.png,3.0,0.08254895153405667,nr57.png,7.0,0.07420130474971386,nr52.png,3.0,0.04869460624199972,nr90.png,6.0,0.058897285645085375,nr20.png,9,1201.730957,0.0,0.0,0.0,13.0,4.0,9.0,855.0,0.14229553699621345,1161.0,0.13199675492324014,1391.0,0.12013995257100575,587.0,0.1610482034907826,0.0,0.09785297063868516,1713.0,0.13694453349792732,2705.0,0.19905540373123007,2441.0,0.11220390411560874,2139.0,0.11685722360955925,0.000206,0.1,6.34,0.0053,1.99
42.0,106.0,0.0,0.0,5279.0,6.0,0.2285276688135971,nr46.png,1.0,0.03329844276126265,nr56.png,5.0,0.06933374383167018,nr18.png,2.0,0.1245270530660918,nr51.png,7.0,0.10719361710817428,nr80.png,7.0,0.0665968855225253,nr39.png,2.0,0.06933374383167018,nr69.png,0.0,0.0,nr79.png,5.0,0.13205341341624022,nr8.png,9,1332.517333,0.0,0.0,0.0,10.0,2.0,8.0,805.0,0.2799203710352899,609.0,0.03866945887528541,1213.0,0.09585099433228184,2659.0,0.3164136219715185,0.0,0.10719361710817428,1567.0,0.10363468765503334,2287.0,0.14492826688425928,4384.589425,0.0,1919.0,0.23483228559029046,0.000206,0.1,6.34,0.0053,1.99
42.0,109.0,0.0,1.0,4051.0,7.0,0.04261959163072652,nr28.png,6.0,0.16797133172109865,nr84.png,6.0,0.10487762254227802,nr88.png,3.0,0.09484948333504824,nr4.png,7.0,0.09777435727049023,nr75.png,7.0,0.04345526989799567,nr111.png,5.0,0.05014069603614885,nr8.png,6.0,0.13245500536215987,nr48.png,7.0,0.10028139207229768,nr27.png,9,1241.766745,0.0,0.0,0.0,12.0,3.0,9.0,1052.0,0.054625331956100524,628.0,0.19333749930917007,1672.0,0.16117996158793185,2444.0,0.19380746052094744,0.0,0.09777435727049023,4476.0,0.6698202296857986,2972.0,0.1322655767724487,3264.0,0.4164118604288772,3942.0,0.5683627409326802,0.000206,0.1,6.34,0.0053,1.99
42.0,111.0,0.0,1.0,3362.0,2.0,0.059218341125180825,nr124.png,5.0,0.2128971580939428,nr113.png,6.0,0.06846217973984321,nr48.png,7.0,0.13360235497754214,nr28.png,7.0,0.2149192477909002,nr7.png,1.0,0.029464735584236318,nr102.png,6.0,0.0358198746318167,nr10.png,2.0,0.05401868190443325,nr51.png,5.0,0.025998296103737932,nr109.png,9,804.5518529999998,1.0,1.0,1.0,15.0,6.0,9.0,776.0,0.06669344540802244,1018.0,0.2495965369769456,1554.0,0.08827587188373204,474.0,0.14342128904678295,0.0,0.2149192477909002,2100.0,0.04229267204368692,3034.0,0.06376090642420244,2608.0,0.08666373386550014,2376.0,0.03958192120843743,0.000206,0.1,6.34,0.0053,1.99
42.0,118.0,0.0,2.0,2714.0,6.0,0.09435498642318962,nr2.png,6.0,0.13097961931113825,nr15.png,7.0,0.14298091144391234,nr7.png,3.0,0.06580018790038224,nr97.png,6.0,0.12084059664724285,nr88.png,5.0,0.14691236921154524,nr50.png,3.0,0.03807306469707652,nr57.png,5.0,0.07676688588377928,nr8.png,6.0,0.056075002896237694,nr99.png,9,1329.676675,1.0,1.0,0.0,18.0,9.0,9.0,987.0,0.10508576025042336,611.0,0.13981803498241804,2019.0,0.18073330893360431,3727.0,0.10709548157303073,0.0,0.12084059664724285,2817.0,0.20734086252894107,4449.0,0.0705436823490184,4887.0,0.15527476233945176,5701.0,0.13670898957206884,0.000206,0.1,6.34,0.0053,1.99
42.0,119.0,0.0,8.0,7502.0,3.0,0.04737741573632048,nr44.png,5.0,0.05561696629915882,nr91.png,6.0,0.15037179777179974,nr58.png,3.0,0.03790193258905638,nr90.png,7.0,0.3065112809375864,nr41.png,6.0,0.04572950562375281,nr15.png,5.0,0.11164591012645957,nr18.png,7.0,0.04861334832074623,nr53.png,7.0,0.0,nr125.png,9,896.074599,1.0,1.0,1.0,11.0,3.0,8.0,855.0,0.05750526575718539,1135.0,0.0725877923270359,1455.0,0.21472901498341415,605.0,0.04329784920851956,0.0,0.3065112809375864,1741.0,0.07129933060976743,3261.0,0.3401032453053265,2975.0,0.1255563770158369,4854.633720000001,0.0,0.000206,0.1,6.34,0.0053,1.99
42.0,123.0,0.0,8.0,4259.0,5.0,0.0656434649660058,nr95.png,5.0,0.05521006656081282,nr109.png,2.0,0.07390323870345024,nr31.png,3.0,0.14737175247335074,nr107.png,6.0,0.08564081190929232,nr46.png,5.0,0.13519945433395894,nr18.png,7.0,0.15823987581209345,nr39.png,3.0,0.0652087400324561,nr4.png,7.0,0.06651291483310523,nr125.png,9,1574.6578060000002,1.0,1.0,1.0,11.0,2.0,9.0,714.0,0.07770267094780321,548.0,0.06267565401065345,1272.0,0.10214473038021774,3710.0,0.7612757366273571,0.0,0.08564081190929232,1670.0,0.2122424818461464,3064.0,0.4737700948511938,2712.0,0.1588469588149293,2356.0,0.13632656064227494,0.000206,0.1,6.34,0.0053,1.99
42.0,127.0,0.0,2.0,7327.0,7.0,0.10335096500751152,nr41.png,6.0,0.1114888362679455,nr58.png,6.0,0.13712313073831253,nr88.png,7.0,0.10226591550612033,nr52.png,4.0,0.08300628685642658,nr100.png,6.0,0.05560878694629885,nr11.png,2.0,0.07975113835225298,nr51.png,3.0,0.08273502448107878,nr63.png,5.0,0.027397499910127725,nr8.png,9,1130.856951,0.0,0.0,1.0,19.0,10.0,9.0,745.0,0.11496792609634672,3477.0,0.2109891187056664,1101.0,0.16119425944779936,449.0,0.10889760582000314,0.0,0.08300628685642658,1383.0,0.06844814927424016,2349.0,0.1170397189041466,2013.0,0.11380733942565527,1755.0,0.03595626891844541,0.000206,0.1,6.34,0.0053,1.99
42.0,133.0,0.0,0.0,3026.0,7.0,0.1389606058144694,nr28.png,6.0,0.14365708752191667,nr99.png,4.0,0.04420218077597436,nr45.png,3.0,0.15305005093681126,nr44.png,4.0,0.16216675072185593,nr100.png,3.0,0.03398042647153029,nr65.png,7.0,0.052490089671469564,nr54.png,3.0,0.03232284469243125,nr63.png,5.0,0.03425669010138013,nr8.png,9,1280.226457,1.0,1.0,0.0,17.0,8.0,9.0,1677.0,0.18085517400669732,1301.0,0.1751295254349651,2029.0,0.06141490163012649,513.0,0.16472255845338987,0.0,0.16216675072185593,2407.0,0.05090573071549099,3285.0,0.09609398635999172,3003.0,0.055234771385351364,2705.0,0.05469226778259312,0.000206,0.1,6.34,0.0053,1.99
42.0,135.0,0.0,6.0,4388.0,5.0,0.14593935799706828,nr95.png,4.0,0.14935447557890294,nr100.png,5.0,0.05555257933117731,nr8.png,1.0,0.0646595595494031,nr120.png,7.0,0.10427492349868528,nr92.png,2.0,0.06329351251666923,nr124.png,4.0,0.13660470327338686,nr106.png,7.0,0.03187443076379026,nr75.png,5.0,0.06739165361487083,nr113.png,9,1419.6291199999998,0.0,0.0,0.0,12.0,3.0,9.0,941.0,0.18573059907398065,605.0,0.17321342558958153,1279.0,0.07837505887255773,3173.0,0.2329328881529816,0.0,0.10427492349868528,1583.0,0.09895931462239586,2481.0,0.3139330880326806,2289.0,0.06656411668891057,1939.0,0.1206569952255876,0.000206,0.1,6.34,0.0053,1.99
42.0,140.0,0.0,0.0,6106.0,7.0,0.17414207399827422,nr42.png,7.0,0.07933138926588047,nr79.png,3.0,0.0943269567490652,nr4.png,3.0,0.110289980198907,nr57.png,2.0,0.09868050859902204,nr69.png,6.0,0.057079902032767665,nr55.png,7.0,0.053693806149467886,nr53.png,1.0,0.06336836581603868,nr102.png,6.0,0.11561098801552094,nr2.png,9,1308.038596,1.0,1.0,1.0,10.0,1.0,9.0,934.0,0.2249609763709305,540.0,0.0912491229001467,1248.0,0.1351091479719577,3122.0,0.4503458631044827,0.0,0.09868050859902204,1706.0,0.09717712400150078,2854.0,0.17336231777403588,2534.0,0.16369320878968374,1988.0,0.2226823808169109,0.000206,0.1,6.34,0.0053,1.99
42.0,141.0,0.0,4.0,6734.0,0.0,0.0,nr88.png,6.0,0.08000565411173355,nr55.png,4.0,0.10168942952519404,nr45.png,1.0,0.11514832460941092,nr121.png,7.0,0.14655241313925024,nr80.png,2.0,0.12187777215151932,nr69.png,6.0,0.094212265589518,nr76.png,4.0,0.05981731148540826,nr62.png,6.0,0.10767116067373486,nr99.png,9,1193.437391,0.0,0.0,0.0,8.0,0.0,8.0,2674.810954,0.0,530.0,0.09977569333133872,798.0,0.14492669036286968,2366.0,0.9973739467803996,0.0,0.14655241313925024,1130.0,0.21102905773414146,2068.0,0.4152858453507749,1846.0,0.1930476415976521,1506.0,0.24640426153980086,0.000206,0.1,6.34,0.0053,1.99
42.0,146.0,0.0,7.0,3912.0,3.0,0.0984922557123774,nr97.png,3.0,0.16772231951020788,nr60.png,1.0,0.08279059175823028,nr94.png,0.0,0.0,nr74.png,7.0,0.22481927934347007,nr52.png,6.0,0.08992771173738805,nr84.png,0.0,0.0,nr69.png,0.0,0.0,nr90.png,7.0,0.1434561115810714,nr28.png,9,794.7473340000001,1.0,1.0,1.0,8.0,2.0,6.0,908.0,0.14570404483761973,604.0,0.21380636146310172,1506.0,0.1789777134914517,2802.2507760000008,0.0,0.0,0.22481927934347007,1790.0,0.2489501672656657,2802.2507760000008,0.0,2802.2507760000008,0.0,2096.0,0.5692029144050099,0.000206,0.1,6.34,0.0053,1.99
42.0,152.0,0.0,3.0,16581.0,6.0,0.1473905014467847,nr3.png,5.0,0.058956200578713876,nr89.png,1.0,0.05129189450348108,nr94.png,7.0,0.24378388939298196,nr75.png,3.0,0.1261662692384477,nr63.png,5.0,0.04775452246875825,nr109.png,2.0,0.0819491188044123,nr31.png,0.0,0.0,nr9.png,5.0,0.06485182063658528,nr12.png,9,1450.1936969999995,1.0,1.0,1.0,9.0,1.0,8.0,793.0,0.19235586539274008,1387.0,0.09973327020057757,1637.0,0.09912559472800364,573.0,0.2933301411730968,0.0,0.1261662692384477,1875.0,0.10676516386594476,2377.0,0.2737975193852164,3392.348863,0.0,2093.0,0.1693155751043282,0.000206,0.1,6.34,0.0053,1.99
42.0,153.0,0.0,6.0,7658.0,7.0,0.12338106943482514,nr92.png,5.0,0.049695152966804566,nr50.png,6.0,0.04412586858259372,nr93.png,3.0,0.058691689279760574,nr60.png,6.0,0.0878233306740943,nr84.png,7.0,0.06426097366397142,nr53.png,6.0,0.2510462037805817,nr114.png,1.0,0.057834876297574285,nr101.png,7.0,0.06640300611943717,nr83.png,9,2064.65728,0.0,0.0,1.0,11.0,2.0,9.0,1174.0,0.16483217687459595,526.0,0.05600532358023927,760.0,0.0527061358567522,3328.0,0.2044069322943008,0.0,0.0878233306740943,1846.0,0.10629013150436152,2938.0,0.6772752535115243,2598.0,0.13040559292316553,2238.0,0.12754769610711728,0.000206,0.1,6.34,0.0053,1.99
42.0,155.0,0.0,3.0,14562.0,4.0,0.051081961904970566,nr100.png,6.0,0.03932082290966807,nr55.png,6.0,0.08636537889087807,nr76.png,5.0,0.1957264176083924,nr12.png,3.0,0.15868760674258894,nr96.png,5.0,0.06916251886789829,nr74.png,3.0,0.10216392380994113,nr30.png,7.0,0.09733659064022744,nr79.png,3.0,0.034932338209928325,nr4.png,9,1208.7705259999998,1.0,1.0,0.0,26.0,17.0,9.0,782.0,0.0548463935249153,1052.0,0.04332079277705622,1300.0,0.0974889238040956,546.0,0.20557818750508425,0.0,0.15868760674258894,3612.0,0.1012664171353257,2720.0,0.13420258594181156,2230.0,0.12102422952993801,1762.0,0.041322939029221656,0.000206,0.1,6.34,0.0053,1.99
42.0,158.0,0.0,1.0,5524.0,6.0,0.10979663410861266,nr48.png,6.0,0.20049820141572747,nr46.png,4.0,0.0926110739872646,nr45.png,5.0,0.07876715055617865,nr12.png,7.0,0.08926943729700247,nr39.png,5.0,0.06540060379513014,nr91.png,7.0,0.05967208375468079,nr80.png,6.0,0.07638026720599142,nr3.png,3.0,0.07638026720599142,nr96.png,9,1108.976991,0.0,0.0,1.0,10.0,1.0,9.0,2923.0,0.3631873988386404,515.0,0.2285985638740992,701.0,0.11122055548196604,2531.0,0.19896732737439565,0.0,0.08926943729700247,1161.0,0.09047192698584508,2237.0,0.12803679153798408,1865.0,0.13766023739283376,1491.0,0.11858159659341486,0.000206,0.1,6.34,0.0053,1.99
