subject,trial,repeat,choice,rt,item_value_0,cumulative_gaze_0,stimulus_0,item_value_1,cumulative_gaze_1,stimulus_1,item_value_2,cumulative_gaze_2,stimulus_2,item_value_3,cumulative_gaze_3,stimulus_3,item_value_4,cumulative_gaze_4,stimulus_4,item_value_5,cumulative_gaze_5,stimulus_5,item_value_6,cumulative_gaze_6,stimulus_6,item_value_7,cumulative_gaze_7,stimulus_7,item_value_8,cumulative_gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,gaze_onset_0,gaze_onset_1,gaze_onset_2,gaze_onset_3,gaze_onset_4,gaze_onset_5,gaze_onset_6,gaze_onset_7,gaze_onset_8,v,alpha,gamma,zeta,tau
3.0,38.0,0.0,1.0,2574.0,-2.0,0.0,nr100.png,2.0,0.1609713483958049,nr65.png,-2.0,0.06438853935832196,nr106.png,1.0,0.1379754414821185,nr29.png,1.0,0.18885388552864968,nr30.png,-3.0,0.09945729740169372,nr27.png,1.0,0.05576507426568955,nr49.png,-2.0,0.03736834873474042,nr15.png,1.0,0.0390930417532669,nr88.png,9,1404.3940619999994,1.0,1.0,0.0,12.0,4.0,8.0,3478.8799719999997,945.0,675.0,1131.0,0.0,1919.0,2411.0,2663.0,2843.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,45.0,0.0,0.0,1447.0,3.0,0.10238335808626306,nr31.png,-2.0,0.06236077265254205,nr74.png,-2.0,0.11541396729724199,nr8.png,-1.0,0.05305319464469995,nr91.png,-1.0,0.13868291231684726,nr3.png,1.0,0.07632213966430519,nr75.png,-1.0,0.0386264487325447,nr53.png,-3.0,0.06049925705097362,nr92.png,-1.0,0.07073759285959992,nr120.png,9,1269.8296899999998,1.0,1.0,0.0,9.0,0.0,9.0,615.0,885.0,1175.0,453.0,0.0,1481.0,2065.0,1881.0,1675.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,49.0,0.0,2.0,4280.0,1.0,0.0514241660958847,nr98.png,1.0,0.1707443014902422,nr54.png,1.0,0.1144991198228683,nr46.png,1.0,0.1631110268353843,nr121.png,-1.0,0.09360805234641513,nr14.png,1.0,0.042183886250530434,nr50.png,-2.0,0.04861190701251601,nr85.png,1.0,0.05182591739350882,nr44.png,-2.0,0.08115376212006806,nr15.png,9,1238.335151,1.0,1.0,0.0,14.0,5.0,9.0,3377.0,1089.0,1351.0,439.0,0.0,1875.0,765.0,2139.0,2443.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,51.0,0.0,2.0,6784.0,0.0,0.07727909434264016,nr51.png,-1.0,0.08327636330492931,nr90.png,1.0,0.06271429829136653,nr75.png,-2.0,0.14736146593053334,nr84.png,-2.0,0.08841687955832,nr85.png,-2.0,0.06956831996255411,nr28.png,1.0,0.08464716763916683,nr97.png,1.0,0.09766980881442326,nr63.png,1.0,0.07333803188170729,nr46.png,9,1239.8640830000004,1.0,1.0,0.0,20.0,11.0,9.0,1918.0,1664.0,1424.0,502.0,0.0,1250.0,710.0,2206.0,980.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,57.0,0.0,1.0,3296.0,-2.0,0.07643184125296418,nr74.png,2.0,0.0431470071589314,nr65.png,-2.0,0.13313933637613115,nr8.png,1.0,0.09492341574964906,nr97.png,1.0,0.15779476903837766,nr46.png,-2.0,0.07766461288607651,nr48.png,2.0,0.0829038923268039,nr21.png,-3.0,0.07150075472051487,nr112.png,-1.0,0.04746170787482453,nr90.png,9,1577.4040669999995,1.0,1.0,0.0,12.0,3.0,9.0,647.0,2477.0,2665.0,495.0,0.0,1961.0,1175.0,1453.0,1761.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,61.0,0.0,3.0,4136.0,-2.0,0.0,nr74.png,1.0,0.0657508990182331,nr10.png,-2.0,0.05208837454691194,nr11.png,3.0,0.14900690751534645,nr87.png,-1.0,0.1408947836104995,nr120.png,1.0,0.06062745234148768,nr54.png,-2.0,0.14857995362561766,nr8.png,-1.0,0.07685170015118155,nr14.png,3.0,0.06318917567986039,nr31.png,9,1843.980204,1.0,1.0,1.0,10.0,2.0,8.0,2342.173298,1159.0,1359.0,455.0,0.0,1533.0,1929.0,643.0,1715.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,65.0,0.0,4.0,6093.0,1.0,0.08632929233517235,nr58.png,0.0,0.14252477508165246,nr2.png,-1.0,0.042350218881405305,nr72.png,-2.0,0.06841189203919318,nr79.png,3.0,0.18080285753215344,nr57.png,2.0,0.1132053927791411,nr21.png,-2.0,0.12379294749949242,nr107.png,-1.0,0.0,nr1.png,1.0,0.02321117765615483,nr7.png,9,1182.5031190000002,1.0,1.0,1.0,9.0,1.0,8.0,1808.0,566.0,2234.0,1598.0,0.0,856.0,1216.0,2455.7134,2398.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,66.0,0.0,3.0,4219.0,1.0,0.0,nr10.png,0.0,0.05050648791777427,nr80.png,-2.0,0.0607541811184821,nr85.png,3.0,0.11821446085102234,nr57.png,0.0,0.20495386401415647,nr19.png,-1.0,0.06807396197613054,nr90.png,-2.0,0.0724658304907196,nr45.png,-2.0,0.06661000580460084,nr101.png,-1.0,0.07685769900530867,nr14.png,9,1476.9317529999994,1.0,1.0,0.0,9.0,1.0,8.0,2732.3222360000004,1585.0,1767.0,1085.0,0.0,1979.0,2481.0,677.0,2207.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,67.0,0.0,2.0,3294.0,-2.0,0.06462745699912434,nr28.png,-2.0,0.05498156789477743,nr11.png,3.0,0.12057361380433645,nr56.png,-3.0,0.0,nr111.png,-2.0,0.16590929259476694,nr84.png,1.0,0.03568978968608358,nr98.png,2.0,0.15240504784868128,nr93.png,-1.0,0.13118409181911805,nr53.png,1.0,0.0,nr50.png,9,1646.531655,1.0,1.0,0.0,8.0,1.0,7.0,1357.0,1543.0,1705.0,2073.422137,0.0,1999.0,779.0,573.0,2073.422137,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,68.0,0.0,6.0,2738.0,-1.0,0.08694336413501791,nr89.png,3.0,0.2318489710267144,nr55.png,1.0,0.0,nr9.png,1.0,0.15295591838567965,nr75.png,1.0,0.07486789689404319,nr41.png,-1.0,0.0,nr90.png,-2.0,0.06520752310126343,nr99.png,-3.0,0.051521993561492084,nr92.png,1.0,0.0990188313759926,nr121.png,9,1605.327461,1.0,1.0,1.0,9.0,2.0,7.0,1717.0,623.0,2484.3759170000008,385.0,0.0,2484.3759170000008,1275.0,1101.0,805.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,69.0,0.0,4.0,5454.0,-1.0,0.06314062876574655,nr94.png,-2.0,0.0,nr101.png,-3.0,0.0,nr27.png,1.0,0.06573544912598271,nr50.png,2.0,0.25775215578345856,nr93.png,3.0,0.11936173657086335,nr57.png,0.0,0.08130437128739967,nr19.png,1.0,0.09600835332873793,nr62.png,-1.0,0.10033305392913153,nr1.png,9,1372.454572,1.0,1.0,0.0,9.0,2.0,7.0,642.0,2312.2987980000007,2312.2987980000007,836.0,0.0,1824.0,1024.0,1270.0,1540.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,74.0,0.0,7.0,7394.0,-2.0,0.12991053847573095,nr106.png,-2.0,0.0,nr99.png,-1.0,0.1357165960612385,nr89.png,-3.0,0.0754787486115979,nr52.png,-2.0,0.19159990032174848,nr101.png,-1.0,0.04281967469311804,nr72.png,1.0,0.044271189089494914,nr50.png,3.0,0.12374160229112925,nr87.png,1.0,0.053706032665944654,nr97.png,9,1218.253071,1.0,1.0,0.0,9.0,1.0,8.0,1492.0,2755.7425610000005,1942.0,458.0,0.0,894.0,706.0,2414.0,1042.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,80.0,0.0,7.0,3809.0,-3.0,0.05771873313456977,nr52.png,1.0,0.08545370879663577,nr7.png,-2.0,0.05022279376644384,nr79.png,-3.0,0.05846832707138237,nr114.png,-3.0,0.16041310247789525,nr125.png,1.0,0.09220005422794912,nr58.png,-1.0,0.04347644833513048,nr109.png,1.0,0.11843584201638993,nr63.png,1.0,0.09932119662766878,nr54.png,9,1478.762559,1.0,1.0,0.0,11.0,2.0,9.0,785.0,1813.0,2091.0,583.0,0.0,2273.0,1005.0,1167.0,1427.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,82.0,0.0,8.0,4372.0,0.0,0.060193649238040874,nr4.png,0.0,0.03943721846630264,nr80.png,-3.0,0.07679879385543145,nr114.png,-2.0,0.10309027283296654,nr85.png,-1.0,0.17435401848260113,nr14.png,-1.0,0.060885530263765475,nr94.png,1.0,0.08579324718985135,nr7.png,-1.0,0.0629611733409393,nr3.png,3.0,0.1158900718088718,nr87.png,9,1855.213658,1.0,1.0,0.0,11.0,2.0,9.0,1861.0,2085.0,2249.0,497.0,0.0,851.0,1273.0,605.0,2537.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,88.0,0.0,7.0,2054.0,-2.0,0.07900049707431953,nr15.png,0.0,0.06703072479033173,nr76.png,-3.0,0.06703072479033173,nr112.png,-1.0,0.08857631490150977,nr20.png,-2.0,0.12089470006827685,nr48.png,-3.0,0.08179344394058335,nr113.png,-1.0,0.11012190501268784,nr91.png,1.0,0.11690477597361425,nr10.png,-2.0,0.07141964129446059,nr45.png,9,1256.889581,1.0,1.0,0.0,16.0,7.0,9.0,2564.0,2368.0,3576.0,474.0,0.0,728.0,1536.0,932.0,1216.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,91.0,0.0,6.0,4463.0,-1.0,0.0,nr94.png,-1.0,0.10939795372291004,nr81.png,3.0,0.0,nr57.png,0.0,0.12328975737026368,nr76.png,0.0,0.21705943198990085,nr2.png,1.0,0.0,nr88.png,3.0,0.15367807784884974,nr31.png,1.0,0.14412746284129413,nr18.png,1.0,0.0,nr49.png,9,1412.869277,1.0,1.0,0.0,5.0,0.0,5.0,1151.758289,384.0,1151.758289,792.0,0.0,1151.758289,974.0,572.0,1151.758289,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,93.0,0.0,5.0,1279.0,1.0,0.0339585012307561,nr97.png,-1.0,0.08993405271002439,nr20.png,-3.0,0.06829017280470731,nr125.png,1.0,0.08844137133724389,nr9.png,-1.0,0.2343509755265365,nr109.png,1.0,0.09478526717156097,nr121.png,-3.0,0.06605115074553658,nr92.png,-1.0,0.07127553555026829,nr39.png,-2.0,0.0,nr99.png,9,1168.109144,1.0,1.0,0.0,18.0,10.0,8.0,1551.0,1779.0,2385.0,1305.0,0.0,621.0,1121.0,935.0,5359.482704,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,99.0,0.0,0.0,5683.0,1.0,0.3171195916910888,nr29.png,-3.0,0.049925533385769084,nr42.png,-2.0,0.06240691673221135,nr28.png,-2.0,0.061020096360384427,nr106.png,1.0,0.05963327598855751,nr98.png,-3.0,0.032821415466570414,nr113.png,-2.0,0.05316144758669855,nr100.png,-3.0,0.06564283093314083,nr112.png,0.0,0.05685963524490367,nr76.png,9,1509.249787,1.0,1.0,1.0,14.0,5.0,9.0,1832.0,1532.0,2856.0,464.0,0.0,1334.0,3912.0,814.0,1164.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,102.0,0.0,6.0,2909.0,3.0,0.1038291798980638,nr56.png,-1.0,0.039163638031725824,nr124.png,1.0,0.07104101782499103,nr41.png,-2.0,0.058290065907684936,nr102.png,-3.0,0.16576237492497906,nr114.png,1.0,0.0,nr30.png,3.0,0.1407158622302707,nr57.png,-1.0,0.1284203014528684,nr1.png,-2.0,0.04736067854999402,nr106.png,9,1485.1512910000001,1.0,1.0,0.0,9.0,1.0,8.0,1754.0,1616.0,1410.0,518.0,0.0,2195.914484000001,698.0,904.0,1234.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,117.0,0.0,4.0,471.0,-3.0,0.1091810867132022,nr125.png,0.0,0.05736633369676725,nr4.png,-2.0,0.0,nr107.png,1.0,0.11010635015992423,nr50.png,1.0,0.18967900657802075,nr97.png,2.0,0.14711688802880635,nr93.png,-2.0,0.04441264544265852,nr79.png,-3.0,0.07679686607793035,nr112.png,-1.0,0.0,nr96.png,9,1731.3915949999994,1.0,1.0,0.0,7.0,0.0,7.0,1859.0,1003.0,2161.546538,1189.0,0.0,605.0,1483.0,1631.0,2161.546538,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,119.0,0.0,8.0,1161.0,-2.0,0.06088000442590024,nr84.png,0.0,0.15695626141052402,nr76.png,-2.0,0.0,nr11.png,-1.0,0.05992875435674554,nr95.png,-1.0,0.21355564052522813,nr39.png,-3.0,0.10083250733039724,nr12.png,-2.0,0.06183125449505492,nr15.png,0.0,0.0,nr2.png,1.0,0.10749125781448007,nr62.png,9,1716.488831,1.0,1.0,0.0,8.0,1.0,7.0,1519.0,1111.0,2102.4965620000007,453.0,0.0,1725.0,623.0,2102.4965620000007,817.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,122.0,0.0,3.0,5306.0,-1.0,0.04682113714722199,nr90.png,-1.0,0.03784174098200133,nr120.png,0.0,0.07279724748232459,nr4.png,1.0,0.10454582678078336,nr62.png,-1.0,0.19818810107522733,nr20.png,1.0,0.15649804745098855,nr46.png,2.0,0.06285577315654459,nr21.png,-1.0,0.0,nr96.png,-2.0,0.06862824211990072,nr102.png,9,1637.423501,0.0,0.0,0.0,12.0,4.0,8.0,1553.0,1389.0,1217.0,547.0,0.0,951.0,675.0,3118.2497670000002,2177.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,127.0,0.0,6.0,1537.0,0.0,0.1287639409251694,nr76.png,1.0,0.0,nr88.png,1.0,0.0,nr63.png,-2.0,0.0,nr79.png,-1.0,0.1935868837881828,nr94.png,-2.0,0.05909030165744076,nr85.png,3.0,0.08643059048401783,nr55.png,-2.0,0.08025697687801656,nr11.png,2.0,0.0855486456831605,nr21.png,9,1999.882266,1.0,1.0,0.0,7.0,1.0,6.0,1790.0,2267.715619,2267.715619,2267.715619,0.0,556.0,762.0,1004.0,1268.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,129.0,0.0,3.0,1074.0,-2.0,0.07283492012575607,nr99.png,-3.0,0.023152822291631073,nr27.png,-3.0,0.0549879529426238,nr42.png,1.0,0.07717607430543691,nr75.png,-3.0,0.11914056470901822,nr125.png,-1.0,0.06897611641048422,nr72.png,-1.0,0.10370534984793084,nr39.png,1.0,0.13554048049892356,nr10.png,0.0,0.048958572137511536,nr76.png,9,1221.0132340000002,1.0,1.0,1.0,16.0,7.0,9.0,2155.0,1945.0,2527.0,459.0,0.0,1611.0,615.0,797.0,973.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,141.0,0.0,5.0,2546.0,-2.0,0.05418590669694112,nr48.png,-1.0,0.13387106360420745,nr53.png,-2.0,0.034105247156309984,nr100.png,-2.0,0.053867166069312036,nr79.png,-1.0,0.1702074951539209,nr124.png,2.0,0.10869055402151127,nr60.png,-3.0,0.07936641627963728,nr27.png,-3.0,0.07809145376912101,nr12.png,-1.0,0.05737331297323176,nr95.png,9,1283.8919580000004,1.0,1.0,0.0,21.0,12.0,9.0,712.0,500.0,4634.0,2164.0,0.0,914.0,1424.0,1192.0,1686.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,143.0,0.0,3.0,1520.0,1.0,0.1804732234996597,nr58.png,-2.0,0.04530867847354327,nr28.png,-2.0,0.03959750051469327,nr107.png,1.0,0.204079425729573,nr63.png,1.0,0.1031819484565565,nr54.png,-1.0,0.03997824571194993,nr39.png,-3.0,0.030459615780533283,nr42.png,-2.0,0.07919500102938654,nr8.png,1.0,0.035028558147613284,nr18.png,9,1531.7019369999994,1.0,1.0,1.0,18.0,9.0,9.0,1752.0,1988.0,4304.0,466.0,0.0,2202.0,666.0,872.0,1044.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,151.0,0.0,0.0,3416.0,3.0,0.07646126810393743,nr55.png,-2.0,0.05050652572003207,nr28.png,1.0,0.07155091143671209,nr30.png,-1.0,0.03577545571835605,nr53.png,2.0,0.2111453366906896,nr65.png,-2.0,0.12416187572841215,nr106.png,-1.0,0.06523759572170808,nr124.png,-1.0,0.05261096429170007,nr81.png,-2.0,0.06593907524559743,nr45.png,9,1214.458969,0.0,0.0,1.0,11.0,2.0,9.0,1694.0,1960.0,2148.0,602.0,0.0,772.0,1442.0,1246.0,2614.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,153.0,0.0,7.0,1757.0,-2.0,0.04044133594799945,nr101.png,-2.0,0.0739650749575253,nr28.png,-3.0,0.06917596938473589,nr92.png,-1.0,0.07715781200605157,nr53.png,-2.0,0.1724078006204187,nr107.png,-1.0,0.10110333986999864,nr120.png,-3.0,0.044698318679367806,nr113.png,1.0,0.07343295211610425,nr97.png,-1.0,0.14367316718368225,nr89.png,9,1555.0635550000006,1.0,1.0,0.0,14.0,5.0,9.0,1278.0,2082.0,1774.0,696.0,0.0,1496.0,864.0,498.0,2848.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,155.0,0.0,5.0,1709.0,-2.0,0.16263512338362232,nr106.png,-1.0,0.04697628065861601,nr72.png,1.0,0.08293743343865999,nr30.png,-3.0,0.09330461261849247,nr113.png,-3.0,0.1619871746848828,nr125.png,0.0,0.06349897247647407,nr2.png,-2.0,0.06479486987395311,nr28.png,-3.0,0.04535640891176718,nr114.png,-2.0,0.04146871671933,nr45.png,9,1340.300788,1.0,1.0,0.0,13.0,4.0,9.0,631.0,2167.0,2359.0,451.0,0.0,891.0,1497.0,1309.0,1131.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,158.0,0.0,4.0,1653.0,-1.0,0.0,nr81.png,1.0,0.11841374463384433,nr83.png,-1.0,0.07035169534128398,nr39.png,0.0,0.045275843536469886,nr2.png,2.0,0.21453784321896505,nr21.png,-3.0,0.12816546478016091,nr27.png,0.0,0.12537925902407046,nr76.png,-2.0,0.06686893814617091,nr8.png,1.0,0.0,nr7.png,9,939.248821,1.0,1.0,1.0,10.0,3.0,7.0,2871.2883039999997,1409.0,1161.0,697.0,0.0,1895.0,523.0,887.0,2871.2883039999997,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,161.0,0.0,3.0,8915.0,1.0,0.052822674813329744,nr46.png,-2.0,0.03383025240853703,nr101.png,3.0,0.09792967802471243,nr55.png,-3.0,0.12997939083280016,nr12.png,-2.0,0.19229827684852627,nr15.png,-2.0,0.08724644042201654,nr79.png,-1.0,0.06291239921587588,nr94.png,0.0,0.0646929388163252,nr76.png,0.0,0.06766050481707406,nr80.png,9,1703.842895,1.0,1.0,0.0,11.0,2.0,9.0,857.0,691.0,3023.0,481.0,0.0,1101.0,1741.0,1475.0,2019.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,165.0,0.0,4.0,2561.0,1.0,0.15041930614607033,nr29.png,1.0,0.1222531412501926,nr63.png,1.0,0.08030353395845985,nr50.png,-1.0,0.07970425385429224,nr1.png,1.0,0.1558128270835788,nr121.png,1.0,0.05633232979175544,nr75.png,-2.0,0.06711937166677241,nr45.png,1.0,0.06532153135426957,nr58.png,-1.0,0.02307228401045301,nr96.png,9,1441.380698,1.0,1.0,0.0,12.0,3.0,9.0,816.0,1012.0,1298.0,482.0,0.0,3028.0,2060.0,2328.0,3260.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,170.0,0.0,4.0,1065.0,-3.0,0.02843369854717741,nr27.png,-1.0,0.10035423016650853,nr90.png,0.0,0.0518496855860294,nr19.png,-2.0,0.07136300811840605,nr84.png,1.0,0.15276143925346294,nr83.png,-1.0,0.04850454458047911,nr1.png,1.0,0.07693824312765653,nr29.png,2.0,0.09477899515725803,nr93.png,1.0,0.13129678446784865,nr62.png,9,1646.7799539999999,1.0,1.0,0.0,15.0,6.0,9.0,3044.0,2602.0,3212.0,462.0,0.0,598.0,1722.0,964.0,818.0,1.3e-07,4.2e-07,0.5,0.58,3.4
3.0,171.0,0.0,4.0,4816.0,-2.0,0.02482792326505328,nr45.png,0.0,0.07496122985794933,nr19.png,0.0,0.06553139361785698,nr4.png,1.0,0.08665900139629172,nr83.png,1.0,0.17284054272979402,nr46.png,1.0,0.06326345831960692,nr49.png,1.0,0.12581072654502962,nr58.png,-3.0,0.10193772340555528,nr52.png,2.0,0.051088226718475016,nr60.png,9,1436.277732,0.0,0.0,0.0,27.0,18.0,9.0,2390.0,1444.0,1284.0,1882.0,0.0,1088.0,2068.0,554.0,836.0,1.3e-07,4.2e-07,0.5,0.58,3.4
