subject,trial,repeat,choice,rt,item_value_0,gaze_0,stimulus_0,item_value_1,gaze_1,stimulus_1,item_value_2,gaze_2,stimulus_2,item_value_3,gaze_3,stimulus_3,item_value_4,gaze_4,stimulus_4,item_value_5,gaze_5,stimulus_5,item_value_6,gaze_6,stimulus_6,item_value_7,gaze_7,stimulus_7,item_value_8,gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,fixation_onset_0,gaze_corrected_0,fixation_onset_1,gaze_corrected_1,fixation_onset_2,gaze_corrected_2,fixation_onset_3,gaze_corrected_3,fixation_onset_4,gaze_corrected_4,fixation_onset_5,gaze_corrected_5,fixation_onset_6,gaze_corrected_6,fixation_onset_7,gaze_corrected_7,fixation_onset_8,gaze_corrected_8,v,gamma,zeta,s,tau
2.0,72.0,0.0,1.0,2789.0,5.0,0.06938930544984723,nr48.png,6.0,0.17937873642886035,nr60.png,5.0,0.07677114645515012,nr49.png,0.0,0.0,nr92.png,2.0,0.2399098326723441,nr109.png,2.0,0.10629851047636173,nr51.png,5.0,0.1136803514816646,nr55.png,0.0,0.0,nr54.png,0.0,0.0,nr85.png,9,1382.838084,1.0,1.0,0.0,8.0,2.0,6.0,883.0,0.10293748377355512,589.0,0.22920730931413055,1899.0,0.2566788233994274,2709.351229000001,0.0,0.0,0.2399098326723441,1563.0,0.2512319023299969,1149.0,0.19739145538238295,2709.351229000001,0.0,2709.351229000001,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,74.0,0.0,3.0,4100.0,3.0,0.08194873631240987,nr2.png,0.0,0.0,nr100.png,0.0,0.0,nr29.png,6.0,0.2608368314334021,nr1.png,5.0,0.3697686882389226,nr84.png,0.0,0.0,nr50.png,0.0,0.0,nr42.png,0.0,0.0,nr113.png,0.0,0.0,nr75.png,9,1381.2058580000007,1.0,1.0,0.0,6.0,3.0,3.0,1039.0,0.17043368126371697,2001.251116,0.0,2001.251116,0.0,575.0,0.3659944550746279,0.0,0.3697686882389226,2001.251116,0.0,2001.251116,0.0,2001.251116,0.0,2001.251116,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,79.0,0.0,0.0,3111.0,5.0,0.1058852019238742,nr81.png,0.0,0.0,nr2.png,2.0,0.1104102105530996,nr46.png,0.0,0.0,nr58.png,2.0,0.20543539176683287,nr121.png,0.0,0.0,nr60.png,5.0,0.06516012426084566,nr80.png,6.0,0.19457537105669195,nr1.png,0.0,0.0,nr84.png,9,1795.7177169999998,1.0,1.0,0.0,6.0,1.0,5.0,1179.0,0.2269772034388439,2209.940537,0.0,1495.0,0.3412871244143763,2209.940537,0.0,0.0,0.20543539176683287,2209.940537,0.0,973.0,0.11641626714672056,627.0,0.2716463379066273,2209.940537,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,83.0,0.0,8.0,3655.0,5.0,0.03676751587102271,nr53.png,3.0,0.10365781582914838,nr41.png,5.0,0.0456271582495824,nr111.png,2.0,0.06068855029313387,nr57.png,3.0,0.2321226303182639,nr65.png,5.0,0.07220608538526148,nr10.png,6.0,0.07663590657454132,nr20.png,2.0,0.040754354941374575,nr7.png,6.0,0.0230350701842552,nr27.png,9,1535.376759,0.0,0.0,0.0,15.0,6.0,9.0,3098.0,0.11716090153089086,704.0,0.12280708911227348,3350.0,0.17684605705773898,1050.0,0.07907979011191628,0.0,0.2321226303182639,3604.0,0.35790551505632656,1378.0,0.11030156274469874,2016.0,0.07363372654412949,4258.0,0.4048978278874492,0.000479,0.56,1.07,0.0064,1.0
2.0,89.0,0.0,6.0,3405.0,5.0,0.07560848125615835,nr69.png,5.0,0.08978507149168805,nr84.png,0.0,0.0,nr92.png,5.0,0.09293542487736133,nr49.png,3.0,0.16775631778710134,nr83.png,0.0,0.0,nr102.png,7.0,0.1953219099117424,nr79.png,0.0,0.0,nr88.png,5.0,0.08427195306675983,nr9.png,9,1424.61703,1.0,1.0,1.0,6.0,0.0,6.0,883.0,0.11591419452957387,585.0,0.11665998442880855,2539.397655,0.0,1121.0,0.16638493384988004,0.0,0.16775631778710134,2539.397655,0.0,2015.0,0.9458470976572156,2539.397655,0.0,1711.0,0.2583300407821651,0.000479,0.56,1.07,0.0064,1.0
2.0,93.0,0.0,3.0,2497.0,0.0,0.0,nr31.png,5.0,0.07265165806197561,nr84.png,6.0,0.09017049759465058,nr44.png,7.0,0.2535079132375319,nr3.png,2.0,0.1252081766600005,nr121.png,6.0,0.05049547865300432,nr42.png,0.0,0.0,nr124.png,7.0,0.1903885649212765,nr96.png,0.0,0.0,nr100.png,9,1268.342649,1.0,1.0,0.0,10.0,4.0,6.0,3881.535639,0.0,1220.0,0.10595386958859354,1570.0,0.1514144943711162,572.0,0.2973226782647135,0.0,0.1252081766600005,2100.0,0.11001744546071356,3881.535639,0.0,986.0,0.2552204815048384,3881.535639,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,95.0,0.0,0.0,4348.0,5.0,0.1744345873338825,nr98.png,5.0,0.07593919534794022,nr81.png,2.0,0.028571182408135932,nr76.png,5.0,0.0601498577013388,nr45.png,6.0,0.1375927994918125,nr92.png,6.0,0.2037576429632852,nr21.png,0.0,0.0,nr27.png,3.0,0.11729222251761065,nr63.png,0.0,0.0,nr101.png,9,1369.277586,1.0,1.0,1.0,8.0,1.0,7.0,759.0,0.2440791195132767,493.0,0.09321544240354912,2573.0,0.8733331603520799,935.0,0.09275239089895963,0.0,0.1375927994918125,1983.0,0.8005637410342435,2660.022918,0.0,1585.0,0.2902263707832878,2660.022918,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,98.0,0.0,5.0,3153.0,5.0,0.12587104910998845,nr80.png,0.0,0.0,nr84.png,2.0,0.12224886064639165,nr57.png,0.0,0.0,nr109.png,2.0,0.1792983289480411,nr51.png,7.0,0.19016489433883146,nr96.png,5.0,0.11138229525560127,nr12.png,5.0,0.028071960592875117,nr55.png,0.0,0.0,nr49.png,9,1504.656399,1.0,1.0,1.0,6.0,0.0,6.0,675.0,0.18127169437060772,2208.609541,0.0,1047.0,0.2324361073752579,2208.609541,0.0,0.0,0.1792983289480411,1363.0,0.49668313759009497,1921.0,0.8553262841861013,553.0,0.03744844328606101,2208.609541,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,100.0,0.0,5.0,4807.0,5.0,0.034360566899435126,nr84.png,5.0,0.10308170069830536,nr28.png,3.0,0.0147830345962686,nr102.png,7.0,0.13983951645118944,nr89.png,2.0,0.14543309710923705,nr76.png,5.0,0.09868674446698228,nr111.png,6.0,0.06991975822559472,nr90.png,0.0,0.0,nr10.png,6.0,0.13424593579314187,nr62.png,9,1599.5394609999998,0.0,0.0,0.0,16.0,8.0,8.0,695.0,0.03990035921766811,923.0,0.1263857693515216,1181.0,0.01934772981227784,475.0,0.15450021154422786,0.0,0.14543309710923705,2123.0,0.17136485424914585,1857.0,0.11115563924858146,5005.738133000002,0.0,1311.0,0.18188027833365256,0.000479,0.56,1.07,0.0064,1.0
2.0,102.0,0.0,6.0,3076.0,3.0,0.0752208154049221,nr63.png,2.0,0.2191215057447731,nr19.png,5.0,0.0660634987469316,nr80.png,0.0,0.0,nr114.png,2.0,0.22500835216776705,nr95.png,0.0,0.0,nr84.png,7.0,0.1167557873893791,nr96.png,7.0,0.05363571185394446,nr91.png,0.0,0.0,nr30.png,9,1623.235605,1.0,1.0,0.0,11.0,5.0,6.0,2106.0,0.24168186832483546,406.0,0.25267150382376363,1362.0,0.11912735497125455,3057.664275,0.0,0.0,0.22500835216776705,3057.664275,0.0,2392.0,0.5363063835745128,2712.0,0.4744487986211475,3057.664275,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,110.0,0.0,2.0,2976.0,6.0,0.08889442896529595,nr107.png,7.0,0.22618693592280856,nr96.png,7.0,0.1600099721375327,nr3.png,6.0,0.09284529247486466,nr1.png,5.0,0.217297493026279,nr12.png,0.0,0.0,nr19.png,0.0,0.0,nr124.png,0.0,0.0,nr93.png,0.0,0.0,nr49.png,9,1264.1488430000004,1.0,1.0,1.0,5.0,0.0,5.0,1119.0,0.1987031752076353,599.0,0.3212065476218254,1629.0,0.8184426492404534,1349.0,0.2781584380934975,0.0,0.217297493026279,2024.873798,0.0,2024.873798,0.0,2024.873798,0.0,2024.873798,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,111.0,0.0,7.0,2925.0,0.0,0.0,nr109.png,2.0,0.037488107808966886,nr120.png,7.0,0.08955492421030979,nr91.png,5.0,0.04512457421449719,nr10.png,1.0,0.163836915609559,nr30.png,5.0,0.07081087030582635,nr81.png,0.0,0.0,nr80.png,7.0,0.20687881716800247,nr89.png,5.0,0.06386862811898063,nr75.png,9,1729.887502,1.0,1.0,1.0,9.0,2.0,7.0,2880.91361,0.0,403.0,0.04358505460567691,1583.0,0.1987805644475829,581.0,0.05652386221585079,0.0,0.163836915609559,1313.0,0.13010920926950814,2880.91361,0.0,947.0,0.30818336295797616,1983.0,0.2049194910855622,0.000479,0.56,1.07,0.0064,1.0
2.0,113.0,0.0,3.0,1385.0,5.0,0.1160171813982924,nr106.png,6.0,0.07525438793402751,nr107.png,5.0,0.12751437955487993,nr48.png,3.0,0.0,nr39.png,5.0,0.2038139673213245,nr99.png,5.0,0.1818647708405665,nr111.png,3.0,0.0,nr83.png,2.0,0.0,nr121.png,5.0,0.07577698785023604,nr69.png,9,1844.357593,0.0,0.0,1.0,6.0,0.0,6.0,748.0,0.19047460800889804,546.0,0.10530089972313564,1044.0,0.2806179215372809,1913.5096829999998,0.0,0.0,0.2038139673213245,1356.0,0.6242044050739832,1913.5096829999998,0.0,1913.5096829999998,0.0,1768.0,0.9964972571619168,0.000479,0.56,1.07,0.0064,1.0
2.0,116.0,0.0,6.0,2432.0,0.0,0.0,nr102.png,5.0,0.08308708071344365,nr4.png,0.0,0.0,nr8.png,5.0,0.1406089058227508,nr75.png,3.0,0.1658190884323854,nr39.png,2.0,0.09444941653750433,nr124.png,6.0,0.04828992725225785,nr62.png,2.0,0.04971021923026543,nr14.png,7.0,0.18179737318497072,nr96.png,9,1293.013381,1.0,1.0,1.0,10.0,3.0,7.0,2816.322321000001,0.0,711.0,0.11114687649768186,2816.322321000001,0.0,465.0,0.16841587240646108,0.0,0.1658190884323854,1665.0,0.23103868929507174,1031.0,0.07617672080849985,2563.0,0.5526556027409827,1981.0,0.6129370509183361,0.000479,0.56,1.07,0.0064,1.0
2.0,117.0,0.0,4.0,2324.0,5.0,0.0845090055942886,nr106.png,6.0,0.2486041620880529,nr21.png,0.0,0.0,nr85.png,0.0,0.0,nr28.png,3.0,0.22809226752633235,nr63.png,0.0,0.0,nr4.png,7.0,0.09107281185403916,nr91.png,0.0,0.0,nr46.png,6.0,0.09353423920144564,nr107.png,9,1359.813051,0.0,0.0,1.0,8.0,3.0,5.0,789.0,0.12495374633877793,603.0,0.330315428766482,2437.610034,0.0,2437.610034,0.0,0.0,0.22809226752633235,2437.610034,0.0,1763.0,0.32907900685034885,2437.610034,0.0,1409.0,0.2216583471516087,0.000479,0.56,1.07,0.0064,1.0
2.0,120.0,0.0,3.0,2962.0,5.0,0.05061070329874203,nr53.png,2.0,0.1037207005875454,nr109.png,5.0,0.038739056845950685,nr69.png,5.0,0.0631071732490487,nr49.png,2.0,0.2293102235881275,nr19.png,2.0,0.2280605765930968,nr100.png,0.0,0.0,nr121.png,6.0,0.038739056845950685,nr107.png,0.0,0.0,nr56.png,9,1430.383393,0.0,0.0,0.0,10.0,3.0,7.0,1188.0,0.08048074035572411,930.0,0.14619728865784684,752.0,0.05063489733897885,2802.0,0.5063875677660626,0.0,0.2293102235881275,550.0,0.2753777633289035,3200.903948,0.0,3076.0,0.9927628548618804,3200.903948,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,124.0,0.0,1.0,2052.0,5.0,0.017580657826187097,nr11.png,7.0,0.2296473428545689,nr96.png,0.0,0.0,nr92.png,5.0,0.07142142241888508,nr12.png,5.0,0.2659074496210798,nr111.png,5.0,0.18459690717496446,nr72.png,0.0,0.0,nr125.png,0.0,0.0,nr84.png,0.0,0.0,nr54.png,9,1503.0001129999996,1.0,1.0,0.0,6.0,1.0,5.0,798.0,0.0313055742730008,878.0,0.4436509319442389,1820.182175,0.0,624.0,0.10867909814823984,0.0,0.2659074496210798,1376.0,0.7564463837388343,1820.182175,0.0,1820.182175,0.0,1820.182175,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,133.0,0.0,0.0,3062.0,4.0,0.07382610515274111,nr56.png,5.0,0.07065078880208557,nr69.png,1.0,0.10399161048396867,nr30.png,0.0,0.0,nr31.png,6.0,0.2675204025427285,nr90.png,3.0,0.162734962971096,nr39.png,6.0,0.11986819223724632,nr107.png,0.0,0.0,nr4.png,0.0,0.0,nr121.png,9,1269.10551,1.0,1.0,1.0,7.0,1.0,6.0,849.0,0.11134830775068844,615.0,0.0934660897948006,1747.0,0.33918755166978604,2519.4340079999997,0.0,0.0,0.2675204025427285,2081.0,0.9351464359945358,1361.0,0.26069676642296913,2519.4340079999997,0.0,2519.4340079999997,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,136.0,0.0,4.0,2969.0,0.0,0.0,nr62.png,7.0,0.19300117987315388,nr3.png,0.0,0.0,nr49.png,5.0,0.15344193182461924,nr45.png,7.0,0.3572319975291917,nr79.png,0.0,0.0,nr97.png,0.0,0.0,nr9.png,0.0,0.0,nr42.png,0.0,0.0,nr102.png,9,979.2295429999999,1.0,1.0,1.0,4.0,1.0,3.0,1668.3835830000005,0.0,590.0,0.29859505010658155,1668.3835830000005,0.0,984.0,0.3740592357254132,0.0,0.3572319975291917,1668.3835830000005,0.0,1668.3835830000005,0.0,1668.3835830000005,0.0,1668.3835830000005,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,140.0,0.0,4.0,2242.0,0.0,0.0,nr29.png,6.0,0.12245723289365455,nr90.png,6.0,0.195501898128466,nr1.png,5.0,0.08593490027624881,nr28.png,7.0,0.14394095796271675,nr89.png,2.0,0.013964421294890431,nr51.png,0.0,0.0,nr113.png,0.0,0.0,nr84.png,2.0,0.08915745903660814,nr94.png,9,1741.7458399999998,0.0,0.0,1.0,6.0,0.0,6.0,1861.874506,0.0,650.0,0.18813829226637765,934.0,0.39229442952277865,426.0,0.11143035086382404,0.0,0.14394095796271675,1386.0,0.05463625319739236,1861.874506,0.0,1861.874506,0.0,1592.0,0.6151007090680883,0.000479,0.56,1.07,0.0064,1.0
2.0,147.0,0.0,5.0,2608.0,5.0,0.1426612081562442,nr125.png,5.0,0.08419349989548837,nr101.png,0.0,0.0,nr18.png,3.0,0.11303756930412792,nr2.png,2.0,0.2447848052516977,nr58.png,7.0,0.2252955691647791,nr97.png,0.0,0.0,nr98.png,0.0,0.0,nr4.png,0.0,0.0,nr124.png,9,1877.564468,1.0,1.0,0.0,6.0,1.0,5.0,1427.0,0.3214703402693899,431.0,0.1011937717281738,2565.518719,0.0,709.0,0.15620634310447798,0.0,0.2447848052516977,1915.0,0.8885217029396504,2565.518719,0.0,2565.518719,0.0,2565.518719,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,150.0,0.0,4.0,1233.0,2.0,0.053100403489295706,nr54.png,6.0,0.045123948029530264,nr44.png,7.0,0.0866015164203106,nr91.png,5.0,0.09936384515593533,nr98.png,6.0,0.39483454525838974,nr27.png,3.0,0.03395691038585863,nr102.png,0.0,0.0,nr46.png,5.0,0.02073878419539017,nr93.png,0.0,0.0,nr15.png,9,1484.025169,0.0,0.0,0.0,18.0,11.0,7.0,684.0,0.05758896610357871,894.0,0.050242152878159016,3538.0,0.14509831578745125,506.0,0.10544354917596332,0.0,0.39483454525838974,3758.0,0.059388247000631375,8775.827854000001,0.0,7612.0,0.15638051570468786,8775.827854000001,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,151.0,0.0,3.0,3855.0,6.0,0.10240212985032288,nr1.png,3.0,0.056766398069200724,nr39.png,5.0,0.11353279613840145,nr48.png,7.0,0.11130666288078572,nr97.png,2.0,0.2370831919360736,nr100.png,3.0,0.013356799545694287,nr41.png,0.0,0.0,nr51.png,0.0,0.0,nr15.png,0.0,0.0,nr27.png,9,1692.5920440000002,1.0,1.0,0.0,6.0,0.0,6.0,898.0,0.20470883113129845,746.0,0.09706542417137867,1522.0,0.7422564451118626,1130.0,0.29992308757346114,0.0,0.2370831919360736,1772.0,0.9662758845682042,1796.837627,0.0,1796.837627,0.0,1796.837627,0.0,0.000479,0.56,1.07,0.0064,1.0
2.0,153.0,0.0,3.0,4166.0,0.0,0.0,nr107.png,5.0,0.14953423512071198,nr9.png,0.0,0.0,nr31.png,7.0,0.15694915587049935,nr91.png,1.0,0.20514614074411724,nr30.png,0.0,0.0,nr41.png,7.0,0.07723875781028511,nr96.png,5.0,0.19525957974440075,nr99.png,0.0,0.0,nr85.png,9,1847.6724100000001,1.0,1.0,0.0,5.0,0.0,5.0,1618.3584969999995,0.0,461.0,0.2090968361378869,1618.3584969999995,0.0,795.0,0.3084925957835838,0.0,0.20514614074411724,1618.3584969999995,0.0,1493.0,0.9971402257638768,1095.0,0.6037926236248728,1618.3584969999995,0.0,0.000479,0.56,1.07,0.0064,1.0
