setsize,subject,trial,rt,rt_choice_indication,choice,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,item_value_0,fixation_onset_0,gaze_0,gaze_corrected_0,stimulus_0,item_value_1,fixation_onset_1,gaze_1,gaze_corrected_1,stimulus_1,item_value_2,fixation_onset_2,gaze_2,gaze_corrected_2,stimulus_2,item_value_3,fixation_onset_3,gaze_3,gaze_corrected_3,stimulus_3,item_value_4,fixation_onset_4,gaze_4,gaze_corrected_4,stimulus_4,item_value_5,fixation_onset_5,gaze_5,gaze_corrected_5,stimulus_5,item_value_6,fixation_onset_6,gaze_6,gaze_corrected_6,stimulus_6,item_value_7,fixation_onset_7,gaze_7,gaze_corrected_7,stimulus_7,item_value_8,fixation_onset_8,gaze_8,gaze_corrected_8,stimulus_8,item_value_9,fixation_onset_9,gaze_9,gaze_corrected_9,stimulus_9,item_value_10,fixation_onset_10,gaze_10,gaze_corrected_10,stimulus_10,item_value_11,fixation_onset_11,gaze_11,gaze_corrected_11,stimulus_11,item_value_12,fixation_onset_12,gaze_12,gaze_corrected_12,stimulus_12,item_value_13,fixation_onset_13,gaze_13,gaze_corrected_13,stimulus_13,item_value_14,fixation_onset_14,gaze_14,gaze_corrected_14,stimulus_14,item_value_15,fixation_onset_15,gaze_15,gaze_corrected_15,stimulus_15,item_value_16,fixation_onset_16,gaze_16,gaze_corrected_16,stimulus_16,item_value_17,fixation_onset_17,gaze_17,gaze_corrected_17,stimulus_17,item_value_18,fixation_onset_18,gaze_18,gaze_corrected_18,stimulus_18,item_value_19,fixation_onset_19,gaze_19,gaze_corrected_19,stimulus_19,item_value_20,fixation_onset_20,gaze_20,gaze_corrected_20,stimulus_20,item_value_21,fixation_onset_21,gaze_21,gaze_corrected_21,stimulus_21,item_value_22,fixation_onset_22,gaze_22,gaze_corrected_22,stimulus_22,item_value_23,fixation_onset_23,gaze_23,gaze_corrected_23,stimulus_23,item_value_24,fixation_onset_24,gaze_24,gaze_corrected_24,stimulus_24
25,3,70,3486.3822,1636.875575,15,1.0,1.0,0.0,13.0,1.0,12.0,-3.0,3486.3822,0.0,0.0,nr114.png,-3.0,2141.0,0.04187722160811858,0.10851934862821881,nr112.png,1.0,3486.3822,0.0,0.0,nr69.png,-2.0,1901.0,0.05335043300760312,0.11732186724437804,nr79.png,-2.0,3486.3822,0.0,0.0,nr106.png,1.0,2333.0,0.056218735857474264,0.16993499639581744,nr18.png,1.0,3486.3822,0.0,0.0,nr49.png,-3.0,487.0,0.030977670778608267,0.036007415127021825,nr52.png,1.0,3486.3822,0.0,0.0,nr29.png,0.0,1567.0,0.07687051637654643,0.13962826163543665,nr51.png,-1.0,647.0,0.06023435984729385,0.07395975082185131,nr90.png,-2.0,2579.0,0.0401562398981959,0.15429000039894986,nr102.png,1.0,0.0,0.1606249595927836,0.1606249595927836,nr46.png,2.0,3486.3822,0.0,0.0,nr60.png,1.0,3486.3822,0.0,0.0,nr58.png,3.0,903.0,0.11301113228492275,0.15251324407205408,nr31.png,-1.0,1345.0,0.04130356103814435,0.0672462860670085,nr91.png,-1.0,3486.3822,0.0,0.0,nr95.png,-3.0,3486.3822,0.0,0.0,nr111.png,1.0,3486.3822,0.0,0.0,nr44.png,-1.0,3325.0,0.046179675882925285,0.9976317090732435,nr39.png,-2.0,3486.3822,0.0,0.0,nr48.png,-3.0,3486.3822,0.0,0.0,nr92.png,-3.0,2999.0,0.07572319523659798,0.5416693510760139,nr42.png,-2.0,3486.3822,0.0,0.0,nr100.png
25,3,72,1890.1157349999999,1438.2057399999999,17,1.0,1.0,1.0,7.0,2.0,5.0,-2.0,1890.1157349999999,0.0,0.0,nr74.png,0.0,1890.1157349999999,0.0,0.0,nr4.png,-3.0,1890.1157349999999,0.0,0.0,nr52.png,0.0,1890.1157349999999,0.0,0.0,nr2.png,1.0,1890.1157349999999,0.0,0.0,nr46.png,-1.0,1890.1157349999999,0.0,0.0,nr89.png,3.0,1890.1157349999999,0.0,0.0,nr31.png,-2.0,1890.1157349999999,0.0,0.0,nr101.png,-1.0,1890.1157349999999,0.0,0.0,nr90.png,-1.0,1890.1157349999999,0.0,0.0,nr91.png,-3.0,1890.1157349999999,0.0,0.0,nr92.png,2.0,308.0,0.09099971859659695,0.10871518195222299,nr93.png,-2.0,0.0,0.1005229449613571,0.1005229449613571,nr28.png,1.0,1890.1157349999999,0.0,0.0,nr41.png,-2.0,1890.1157349999999,0.0,0.0,nr48.png,-3.0,1890.1157349999999,0.0,0.0,nr112.png,1.0,526.0,0.08888344607109469,0.12315670561486487,nr58.png,3.0,842.0,0.19152266355795405,0.3453817053896248,nr56.png,-1.0,1890.1157349999999,0.0,0.0,nr95.png,-2.0,1890.1157349999999,0.0,0.0,nr107.png,1.0,1890.1157349999999,0.0,0.0,nr30.png,1.0,1890.1157349999999,0.0,0.0,nr10.png,1.0,1890.1157349999999,0.0,0.0,nr49.png,2.0,1376.0,0.12909262405563754,0.47460130742740264,nr21.png,1.0,1890.1157349999999,0.0,0.0,nr121.png
25,3,73,1596.7508730000002,1531.5947899999999,2,1.0,1.0,0.0,7.0,0.0,7.0,3.0,1596.7508730000002,0.0,0.0,nr55.png,2.0,1596.7508730000002,0.0,0.0,nr93.png,3.0,1346.0,0.1565679432072557,0.9970055019509336,nr56.png,3.0,1596.7508730000002,0.0,0.0,nr87.png,1.0,1596.7508730000002,0.0,0.0,nr10.png,-1.0,1180.0,0.07390006919382469,0.2831427782036103,nr39.png,1.0,1596.7508730000002,0.0,0.0,nr58.png,0.0,1596.7508730000002,0.0,0.0,nr2.png,-2.0,1596.7508730000002,0.0,0.0,nr45.png,-3.0,1596.7508730000002,0.0,0.0,nr111.png,1.0,1596.7508730000002,0.0,0.0,nr88.png,-1.0,1596.7508730000002,0.0,0.0,nr124.png,-2.0,0.0,0.21293240276186776,0.21293240276186776,nr102.png,-3.0,456.0,0.10771874492659193,0.1507778815436418,nr113.png,-3.0,1596.7508730000002,0.0,0.0,nr112.png,-2.0,988.0,0.08266787401343101,0.21683747137722784,nr107.png,-1.0,1596.7508730000002,0.0,0.0,nr90.png,1.0,1596.7508730000002,0.0,0.0,nr7.png,3.0,652.0,0.04258648055237355,0.07197664690594045,nr57.png,-1.0,1596.7508730000002,0.0,0.0,nr1.png,0.0,778.0,0.11773909329185629,0.22961807577822266,nr51.png,2.0,1596.7508730000002,0.0,0.0,nr21.png,-1.0,1596.7508730000002,0.0,0.0,nr81.png,-1.0,1596.7508730000002,0.0,0.0,nr120.png,-3.0,1596.7508730000002,0.0,0.0,nr27.png
25,3,75,1471.299789,1971.9931980000001,2,1.0,1.0,0.0,6.0,0.0,6.0,1.0,1471.299789,0.0,0.0,nr98.png,1.0,1471.299789,0.0,0.0,nr50.png,3.0,1336.0,0.09175560345302272,0.997784261141753,nr56.png,-3.0,1134.0,0.1128254086903835,0.4921438003034151,nr92.png,1.0,1471.299789,0.0,0.0,nr10.png,1.0,1471.299789,0.0,0.0,nr30.png,0.0,1471.299789,0.0,0.0,nr19.png,1.0,1471.299789,0.0,0.0,nr49.png,0.0,1471.299789,0.0,0.0,nr51.png,-1.0,1471.299789,0.0,0.0,nr109.png,2.0,1471.299789,0.0,0.0,nr65.png,-1.0,1471.299789,0.0,0.0,nr1.png,1.0,0.0,0.21885410601387642,0.21885410601387642,nr44.png,-2.0,1471.299789,0.0,0.0,nr28.png,-1.0,1471.299789,0.0,0.0,nr72.png,3.0,858.0,0.1332155427910552,0.31958269595947963,nr57.png,-2.0,442.0,0.12641883142416466,0.18070537076540683,nr15.png,-2.0,1471.299789,0.0,0.0,nr100.png,1.0,1471.299789,0.0,0.0,nr58.png,-3.0,1471.299789,0.0,0.0,nr114.png,-2.0,682.0,0.10195067050335858,0.1900418600010547,nr8.png,-2.0,1471.299789,0.0,0.0,nr106.png,1.0,1471.299789,0.0,0.0,nr41.png,1.0,1471.299789,0.0,0.0,nr88.png,0.0,1471.299789,0.0,0.0,nr76.png
25,3,77,6990.432782,1501.767768,15,0.0,0.0,0.0,25.0,9.0,16.0,2.0,1557.0,0.037765902088320806,0.048588067726647,nr21.png,1.0,6990.432782,0.0,0.0,nr30.png,-3.0,6990.432782,0.0,0.0,nr12.png,-2.0,1163.0,0.09012317543803829,0.1081093551084739,nr74.png,0.0,4031.0,0.03805200740717172,0.08988208876304865,nr2.png,-2.0,1883.0,0.02374674146462596,0.03250165143338347,nr84.png,-1.0,3813.0,0.04377411378419002,0.09630416156510845,nr81.png,-2.0,6990.432782,0.0,0.0,nr102.png,1.0,4499.0,0.08468717437987089,0.23761427732550403,nr29.png,-3.0,5413.0,0.024032846783476874,0.1065021609269434,nr27.png,1.0,6385.0,0.024605057421178706,0.28409429603697944,nr44.png,1.0,461.0,0.08468717437987089,0.09066637482385832,nr121.png,0.0,0.0,0.02861053188509152,0.02861053188509152,nr4.png,0.0,901.0,0.06923748716192148,0.07948195132897684,nr51.png,-3.0,2125.0,0.04377411378419002,0.06289265800404598,nr125.png,1.0,695.0,0.07495959353893977,0.08323494478381677,nr62.png,1.0,6990.432782,0.0,0.0,nr83.png,1.0,6990.432782,0.0,0.0,nr49.png,1.0,6990.432782,0.0,0.0,nr10.png,-2.0,6990.432782,0.0,0.0,nr107.png,-3.0,2715.0,0.046062956334997344,0.07531401297095636,nr113.png,1.0,6990.432782,0.0,0.0,nr7.png,-1.0,3183.0,0.01487747658024759,0.027314993055601634,nr3.png,-1.0,6990.432782,0.0,0.0,nr96.png,1.0,2495.0,0.022030109551520467,0.034256990921235846,nr75.png
25,3,81,1866.690598,2012.5051049999997,14,1.0,1.0,1.0,7.0,1.0,6.0,-3.0,1866.690598,0.0,0.0,nr112.png,-3.0,1866.690598,0.0,0.0,nr12.png,3.0,1866.690598,0.0,0.0,nr55.png,-2.0,1866.690598,0.0,0.0,nr84.png,1.0,1866.690598,0.0,0.0,nr44.png,1.0,1866.690598,0.0,0.0,nr10.png,-3.0,542.0,0.07178479397901805,0.10115569643380228,nr125.png,-1.0,1866.690598,0.0,0.0,nr89.png,1.0,730.0,0.08785601651163404,0.1442784872933382,nr41.png,-2.0,934.0,0.11464138739932733,0.22944371955596793,nr74.png,-3.0,1866.690598,0.0,0.0,nr27.png,-2.0,1866.690598,0.0,0.0,nr102.png,1.0,0.0,0.0867846016761263,0.0867846016761263,nr69.png,-2.0,1866.690598,0.0,0.0,nr101.png,3.0,1194.0,0.2099973077595155,0.5827344713386348,nr31.png,1.0,1866.690598,0.0,0.0,nr9.png,-1.0,1866.690598,0.0,0.0,nr124.png,0.0,1866.690598,0.0,0.0,nr4.png,1.0,1866.690598,0.0,0.0,nr88.png,3.0,1376.0,0.11464138739932733,0.4361200334227721,nr87.png,-1.0,1866.690598,0.0,0.0,nr14.png,-1.0,1866.690598,0.0,0.0,nr109.png,-1.0,1866.690598,0.0,0.0,nr39.png,-1.0,1866.690598,0.0,0.0,nr81.png,1.0,1866.690598,0.0,0.0,nr63.png
25,3,83,3087.4022800000002,1511.724117,20,1.0,1.0,0.0,12.0,1.0,11.0,0.0,1787.0,0.04793673987958576,0.11381093548990084,nr51.png,-1.0,1355.0,0.05311909013683827,0.09466623421899444,nr1.png,-2.0,3087.4022800000002,0.0,0.0,nr48.png,-2.0,1217.0,0.027855132632732264,0.04597941358369173,nr100.png,-1.0,3087.4022800000002,0.0,0.0,nr96.png,1.0,1571.0,0.11789846835249469,0.24004184430532507,nr121.png,1.0,3087.4022800000002,0.0,0.0,nr69.png,1.0,3087.4022800000002,0.0,0.0,nr10.png,-2.0,1067.0,0.034333070454297905,0.05246479923790226,nr99.png,0.0,3087.4022800000002,0.0,0.0,nr80.png,-1.0,2193.0,0.050527915008212014,0.17441816002526286,nr90.png,-3.0,3087.4022800000002,0.0,0.0,nr52.png,-3.0,0.0,0.1230808186097472,0.1230808186097472,nr114.png,-1.0,3087.4022800000002,0.0,0.0,nr109.png,-1.0,3087.4022800000002,0.0,0.0,nr89.png,1.0,2385.0,0.10947714918445936,0.4812057272934819,nr63.png,-2.0,503.0,0.058949234176247346,0.07042247308340867,nr85.png,-1.0,3087.4022800000002,0.0,0.0,nr53.png,-1.0,3087.4022800000002,0.0,0.0,nr14.png,-2.0,3087.4022800000002,0.0,0.0,nr101.png,3.0,2765.0,0.09911244866995433,0.9491248014747283,nr57.png,-1.0,3087.4022800000002,0.0,0.0,nr91.png,-1.0,3087.4022800000002,0.0,0.0,nr124.png,-3.0,739.0,0.0796786352052574,0.10475206999032549,nr12.png,-2.0,3087.4022800000002,0.0,0.0,nr84.png
25,3,84,3664.659742,1601.473049,17,1.0,1.0,0.0,16.0,1.0,15.0,1.0,3664.659742,0.0,0.0,nr41.png,2.0,3664.659742,0.0,0.0,nr65.png,-2.0,1299.0,0.05948710531063542,0.09215188310035502,nr102.png,-1.0,3664.659742,0.0,0.0,nr109.png,-2.0,3664.659742,0.0,0.0,nr84.png,1.0,3473.0,0.025650403207338208,0.4904525020178734,nr121.png,-2.0,1563.0,0.061124365089827215,0.10658242888871972,nr79.png,2.0,1763.0,0.05894135205090482,0.11358498853892235,nr93.png,1.0,2133.0,0.03547396188248901,0.084875247703677,nr54.png,-3.0,3664.659742,0.0,0.0,nr111.png,-1.0,3233.0,0.058395598791174216,0.49576084859912667,nr124.png,-2.0,3609.0,0.015008214642591503,0.9881468728331543,nr107.png,1.0,0.0,0.10751339216692822,0.10751339216692822,nr29.png,-2.0,3664.659742,0.0,0.0,nr106.png,-1.0,3664.659742,0.0,0.0,nr72.png,0.0,837.0,0.032745195583836005,0.04243792073622131,nr51.png,-2.0,513.0,0.06767340420659441,0.07868869748059244,nr45.png,3.0,1005.0,0.06221587160928842,0.08572525139195043,nr57.png,-1.0,3664.659742,0.0,0.0,nr20.png,1.0,2319.0,0.04038574122006441,0.10998322635411056,nr69.png,-1.0,3664.659742,0.0,0.0,nr91.png,-2.0,2871.0,0.04093149447979501,0.18899786906414617,nr15.png,-1.0,3664.659742,0.0,0.0,nr90.png,-3.0,2669.0,0.04147724773952561,0.15266259504946422,nr92.png,2.0,2495.0,0.03601971514221961,0.11285333269168805,nr60.png
25,3,86,5344.53214,1580.5976309999999,22,1.0,1.0,0.0,21.0,4.0,17.0,-3.0,5344.53214,0.0,0.0,nr111.png,-3.0,5344.53214,0.0,0.0,nr12.png,-2.0,1789.0,0.034801923747061606,0.05231284451277664,nr84.png,1.0,2023.0,0.03330506681170412,0.053589726818058125,nr41.png,3.0,2237.0,0.14332405156047953,0.24649785279453296,nr57.png,1.0,1533.0,0.03704720915009784,0.051947613906254506,nr75.png,-2.0,691.0,0.017213854756611118,0.019769928998491886,nr99.png,-2.0,475.0,0.03180820987634663,0.03491095142458593,nr107.png,-2.0,5344.53214,0.0,0.0,nr74.png,1.0,2631.0,0.04041513725465219,0.07960104721663624,nr46.png,-2.0,1305.0,0.03555035221474035,0.04703514996664935,nr48.png,2.0,5337.0,0.0013097498184378024,0.9293507555621329,nr93.png,-3.0,0.0,0.06773277632492636,0.06773277632492636,nr52.png,-2.0,5344.53214,0.0,0.0,nr85.png,-3.0,2891.0,0.0389182803192947,0.08477573886600889,nr114.png,1.0,3499.0,0.041537779956170306,0.12029050873099396,nr30.png,-2.0,1085.0,0.05463527814054833,0.06855212976512486,nr11.png,1.0,5344.53214,0.0,0.0,nr83.png,0.0,3141.0,0.02656921060259542,0.06444199175601767,nr4.png,-2.0,5344.53214,0.0,0.0,nr100.png,1.0,5344.53214,0.0,0.0,nr62.png,2.0,833.0,0.07334598983251693,0.08688844229313192,nr60.png,3.0,3977.0,0.05201577850367273,0.20328589864074414,nr87.png,-1.0,4169.0,0.028066067537952908,0.12760178551987525,nr81.png,-3.0,5344.53214,0.0,0.0,nr27.png
25,3,89,4156.650489,1491.49864,8,1.0,1.0,1.0,15.0,4.0,11.0,-1.0,4156.650489,0.0,0.0,nr72.png,1.0,4156.650489,0.0,0.0,nr41.png,1.0,3729.0,0.055333014071946435,0.5378223711092265,nr7.png,3.0,4156.650489,0.0,0.0,nr55.png,-3.0,4156.650489,0.0,0.0,nr114.png,-3.0,1411.0,0.06784308681864737,0.10270790150814423,nr52.png,1.0,1717.0,0.050521447630907615,0.08607790375992666,nr10.png,-3.0,4156.650489,0.0,0.0,nr125.png,3.0,655.0,0.1455498848414243,0.17277566733188604,nr31.png,-2.0,4156.650489,0.0,0.0,nr107.png,2.0,4156.650489,0.0,0.0,nr65.png,1.0,4156.650489,0.0,0.0,nr29.png,-1.0,0.0,0.1231761008905938,0.1231761008905938,nr20.png,-2.0,4156.650489,0.0,0.0,nr8.png,-1.0,923.0,0.03608674830779115,0.046387202485320925,nr39.png,0.0,2461.0,0.011547759458493168,0.02830772043613052,nr2.png,0.0,465.0,0.08516472600638712,0.0958920680749201,nr4.png,-1.0,2565.0,0.04763450776628432,0.12439917014972252,nr120.png,1.0,4156.650489,0.0,0.0,nr18.png,-3.0,4156.650489,0.0,0.0,nr112.png,-2.0,4156.650489,0.0,0.0,nr45.png,1.0,2815.0,0.030312868578544566,0.093914175884894,nr9.png,-1.0,4156.650489,0.0,0.0,nr94.png,-3.0,4156.650489,0.0,0.0,nr113.png,-2.0,3007.0,0.04907797769859597,0.17744523396623377,nr85.png
25,3,94,4496.995548,1590.620706,16,1.0,1.0,1.0,19.0,4.0,15.0,-2.0,3955.0,0.07160336196979486,0.5941008209167062,nr106.png,-2.0,4305.0,0.026239741342968304,0.61459758431482,nr101.png,1.0,4496.995548,0.0,0.0,nr54.png,1.0,843.0,0.04269517235466029,0.05254522001404475,nr50.png,-3.0,4496.995548,0.0,0.0,nr27.png,-1.0,3391.0,0.030242413751217705,0.12296613693059821,nr94.png,-1.0,3173.0,0.03735827581032775,0.12688864419051657,nr89.png,-1.0,501.0,0.027573965479051436,0.031031065603179198,nr1.png,-1.0,1063.0,0.032466120644689594,0.04251607142735876,nr3.png,-1.0,4496.995548,0.0,0.0,nr95.png,1.0,4496.995548,0.0,0.0,nr18.png,1.0,2925.0,0.045808362005520936,0.13104362812101297,nr30.png,-1.0,0.0,0.06715594818285109,0.06715594818285109,nr53.png,-1.0,4496.995548,0.0,0.0,nr91.png,2.0,4496.995548,0.0,0.0,nr60.png,1.0,4496.995548,0.0,0.0,nr7.png,2.0,691.0,0.12030254293682925,0.14214414945500614,nr93.png,1.0,1931.0,0.045363620626826556,0.07950130706929816,nr41.png,1.0,4496.995548,0.0,0.0,nr10.png,1.0,1497.0,0.03691353443163338,0.05533341544812186,nr83.png,1.0,3693.0,0.043584655112049044,0.24378244442716743,nr9.png,0.0,4496.995548,0.0,0.0,nr80.png,-2.0,4496.995548,0.0,0.0,nr84.png,-1.0,1711.0,0.03602405167424462,0.05814797518836524,nr90.png,0.0,1269.0,0.04180568959727154,0.0582404768545858,nr19.png
25,3,96,3929.888519,1854.07963,16,1.0,1.0,0.0,17.0,2.0,15.0,1.0,3929.888519,0.0,0.0,nr75.png,1.0,1671.0,0.035624420215264636,0.061977383488574005,nr58.png,-1.0,3929.888519,0.0,0.0,nr96.png,1.0,1863.0,0.05699907234442342,0.10837546289549059,nr54.png,1.0,2135.0,0.04682066656863352,0.10251333052289695,nr63.png,1.0,1453.0,0.04325822454710706,0.06863449795820221,nr30.png,-2.0,3929.888519,0.0,0.0,nr45.png,2.0,2817.0,0.0773558838960032,0.27316303008783216,nr21.png,-1.0,3929.888519,0.0,0.0,nr94.png,-2.0,2361.0,0.049365268012580996,0.12365442008821277,nr48.png,1.0,3929.888519,0.0,0.0,nr50.png,1.0,145.0,0.12519439104221572,0.1299906186219695,nr49.png,-1.0,0.0,0.010687326064579391,0.010687326064579391,nr81.png,-2.0,493.0,0.03409765934889615,0.0389887537111587,nr28.png,-1.0,2581.0,0.046311746279844024,0.13492590190842893,nr3.png,1.0,1277.0,0.031044137616159182,0.04598760902549633,nr10.png,2.0,3415.0,0.0773558838960032,0.5904190689480103,nr93.png,-1.0,3929.888519,0.0,0.0,nr72.png,-2.0,667.0,0.03307981877131716,0.03984199865947059,nr106.png,-3.0,3929.888519,0.0,0.0,nr125.png,1.0,1015.0,0.09465917371484603,0.12762066115915152,nr44.png,0.0,3929.888519,0.0,0.0,nr19.png,-1.0,3929.888519,0.0,0.0,nr109.png,1.0,823.0,0.03307981877131716,0.041842505517978,nr83.png,-1.0,3929.888519,0.0,0.0,nr39.png
25,3,97,2617.526202,1468.683023,4,1.0,1.0,0.0,9.0,0.0,9.0,-3.0,2617.526202,0.0,0.0,nr111.png,-1.0,2617.526202,0.0,0.0,nr14.png,0.0,2617.526202,0.0,0.0,nr76.png,1.0,808.0,0.057306016606591355,0.08289462724231943,nr46.png,3.0,1000.0,0.12836547719876465,0.20772461032442677,nr57.png,1.0,2617.526202,0.0,0.0,nr50.png,-1.0,2617.526202,0.0,0.0,nr20.png,2.0,622.0,0.05042929461380039,0.06614796631971259,nr93.png,-1.0,2617.526202,0.0,0.0,nr53.png,2.0,1406.0,0.09856634856333713,0.21295453583594884,nr21.png,1.0,2617.526202,0.0,0.0,nr83.png,2.0,158.0,0.14670340251287387,0.15612763128432816,nr60.png,-1.0,0.0,0.017573845092688015,0.017573845092688015,nr120.png,1.0,2617.526202,0.0,0.0,nr97.png,-3.0,2617.526202,0.0,0.0,nr12.png,-1.0,2304.0,0.06571089904222475,0.5485984868339648,nr89.png,-1.0,2112.0,0.057306016606591355,0.29672052488389117,nr109.png,-2.0,2617.526202,0.0,0.0,nr8.png,-2.0,1946.0,0.045080733063851866,0.17571913001839948,nr79.png,-1.0,2617.526202,0.0,0.0,nr90.png,-1.0,2617.526202,0.0,0.0,nr96.png,-2.0,2617.526202,0.0,0.0,nr102.png,0.0,2617.526202,0.0,0.0,nr19.png,0.0,2617.526202,0.0,0.0,nr4.png,1.0,2617.526202,0.0,0.0,nr69.png
25,3,100,1973.7970559999999,1576.677776,14,1.0,1.0,0.0,8.0,0.0,8.0,-2.0,1973.7970559999999,0.0,0.0,nr100.png,-2.0,691.0,0.08004875654247608,0.12316835251608187,nr28.png,1.0,1973.7970559999999,0.0,0.0,nr98.png,-2.0,1973.7970559999999,0.0,0.0,nr107.png,-3.0,907.0,0.09119478593446641,0.16872937452125855,nr27.png,-3.0,1973.7970559999999,0.0,0.0,nr42.png,2.0,489.0,0.09018151053519456,0.1198817032137219,nr21.png,2.0,1973.7970559999999,0.0,0.0,nr65.png,-2.0,1973.7970559999999,0.0,0.0,nr8.png,-1.0,1127.0,0.07903548114320422,0.1842235974896918,nr3.png,-1.0,1973.7970559999999,0.0,0.0,nr96.png,-2.0,1973.7970559999999,0.0,0.0,nr11.png,-3.0,0.0,0.1773231948725736,0.1773231948725736,nr114.png,-2.0,1973.7970559999999,0.0,0.0,nr85.png,3.0,1403.0,0.08612840893810716,0.2978291464768873,nr56.png,0.0,1973.7970559999999,0.0,0.0,nr19.png,1.0,1973.7970559999999,0.0,0.0,nr75.png,1.0,1877.0,0.048637219165048755,0.9917656999816205,nr97.png,-1.0,1973.7970559999999,0.0,0.0,nr14.png,-1.0,1601.0,0.10943374312135969,0.5794037171795693,nr53.png,1.0,1973.7970559999999,0.0,0.0,nr50.png,-2.0,1973.7970559999999,0.0,0.0,nr102.png,0.0,1973.7970559999999,0.0,0.0,nr80.png,1.0,1973.7970559999999,0.0,0.0,nr7.png,-1.0,1973.7970559999999,0.0,0.0,nr1.png
25,3,105,2442.284712,2066.321871,21,1.0,1.0,1.0,8.0,0.0,8.0,-2.0,910.0,0.055685563330013586,0.08875635117607307,nr74.png,-1.0,2442.284712,0.0,0.0,nr20.png,-2.0,2442.284712,0.0,0.0,nr85.png,-2.0,2442.284712,0.0,0.0,nr45.png,-1.0,1360.0,0.04012636181133332,0.09054918628472688,nr1.png,-2.0,2442.284712,0.0,0.0,nr100.png,-1.0,708.0,0.0655124274470748,0.09225705496503275,nr14.png,-2.0,2442.284712,0.0,0.0,nr48.png,-3.0,1110.0,0.08352834499502038,0.15312042400738737,nr125.png,0.0,2442.284712,0.0,0.0,nr76.png,-1.0,2442.284712,0.0,0.0,nr89.png,-1.0,2442.284712,0.0,0.0,nr109.png,1.0,0.0,0.1498596777851836,0.1498596777851836,nr7.png,-2.0,2442.284712,0.0,0.0,nr15.png,0.0,2442.284712,0.0,0.0,nr4.png,1.0,2442.284712,0.0,0.0,nr63.png,1.0,492.0,0.06796914347634012,0.08511577770087139,nr83.png,-1.0,2442.284712,0.0,0.0,nr124.png,-3.0,2442.284712,0.0,0.0,nr27.png,3.0,2442.284712,0.0,0.0,nr87.png,1.0,2442.284712,0.0,0.0,nr54.png,3.0,2048.0,0.15067858312827206,0.9333357058997507,nr31.png,0.0,1742.0,0.0933552091120816,0.3255818613387064,nr80.png,1.0,2442.284712,0.0,0.0,nr98.png,-2.0,2442.284712,0.0,0.0,nr11.png
25,3,108,1757.5451359999997,1948.642807,23,1.0,1.0,1.0,2.0,0.0,2.0,-1.0,1757.5451359999997,0.0,0.0,nr72.png,-3.0,1757.5451359999997,0.0,0.0,nr113.png,1.0,1757.5451359999997,0.0,0.0,nr50.png,-1.0,1757.5451359999997,0.0,0.0,nr39.png,-3.0,1757.5451359999997,0.0,0.0,nr125.png,-1.0,1757.5451359999997,0.0,0.0,nr20.png,-1.0,1757.5451359999997,0.0,0.0,nr124.png,-3.0,1757.5451359999997,0.0,0.0,nr27.png,2.0,1757.5451359999997,0.0,0.0,nr60.png,1.0,1757.5451359999997,0.0,0.0,nr75.png,-2.0,1757.5451359999997,0.0,0.0,nr84.png,1.0,1757.5451359999997,0.0,0.0,nr62.png,-3.0,0.0,0.34479911075239666,0.34479911075239666,nr52.png,-3.0,1757.5451359999997,0.0,0.0,nr112.png,-1.0,1757.5451359999997,0.0,0.0,nr81.png,-2.0,1757.5451359999997,0.0,0.0,nr100.png,-3.0,1757.5451359999997,0.0,0.0,nr42.png,-2.0,1757.5451359999997,0.0,0.0,nr102.png,1.0,1757.5451359999997,0.0,0.0,nr18.png,1.0,1757.5451359999997,0.0,0.0,nr63.png,-2.0,1757.5451359999997,0.0,0.0,nr11.png,-1.0,1757.5451359999997,0.0,0.0,nr91.png,1.0,1757.5451359999997,0.0,0.0,nr9.png,3.0,730.0,0.5797859634598882,0.9916839312448463,nr56.png,-2.0,1757.5451359999997,0.0,0.0,nr48.png
