setsize,subject,trial,rt,rt_choice_indication,choice,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,item_value_0,fixation_onset_0,gaze_0,gaze_corrected_0,stimulus_0,item_value_1,fixation_onset_1,gaze_1,gaze_corrected_1,stimulus_1,item_value_2,fixation_onset_2,gaze_2,gaze_corrected_2,stimulus_2,item_value_3,fixation_onset_3,gaze_3,gaze_corrected_3,stimulus_3,item_value_4,fixation_onset_4,gaze_4,gaze_corrected_4,stimulus_4,item_value_5,fixation_onset_5,gaze_5,gaze_corrected_5,stimulus_5,item_value_6,fixation_onset_6,gaze_6,gaze_corrected_6,stimulus_6,item_value_7,fixation_onset_7,gaze_7,gaze_corrected_7,stimulus_7,item_value_8,fixation_onset_8,gaze_8,gaze_corrected_8,stimulus_8,item_value_9,fixation_onset_9,gaze_9,gaze_corrected_9,stimulus_9,item_value_10,fixation_onset_10,gaze_10,gaze_corrected_10,stimulus_10,item_value_11,fixation_onset_11,gaze_11,gaze_corrected_11,stimulus_11,item_value_12,fixation_onset_12,gaze_12,gaze_corrected_12,stimulus_12,item_value_13,fixation_onset_13,gaze_13,gaze_corrected_13,stimulus_13,item_value_14,fixation_onset_14,gaze_14,gaze_corrected_14,stimulus_14,item_value_15,fixation_onset_15,gaze_15,gaze_corrected_15,stimulus_15,item_value_16,fixation_onset_16,gaze_16,gaze_corrected_16,stimulus_16,item_value_17,fixation_onset_17,gaze_17,gaze_corrected_17,stimulus_17,item_value_18,fixation_onset_18,gaze_18,gaze_corrected_18,stimulus_18,item_value_19,fixation_onset_19,gaze_19,gaze_corrected_19,stimulus_19,item_value_20,fixation_onset_20,gaze_20,gaze_corrected_20,stimulus_20,item_value_21,fixation_onset_21,gaze_21,gaze_corrected_21,stimulus_21,item_value_22,fixation_onset_22,gaze_22,gaze_corrected_22,stimulus_22,item_value_23,fixation_onset_23,gaze_23,gaze_corrected_23,stimulus_23,item_value_24,fixation_onset_24,gaze_24,gaze_corrected_24,stimulus_24,item_value_25,fixation_onset_25,gaze_25,gaze_corrected_25,stimulus_25,item_value_26,fixation_onset_26,gaze_26,gaze_corrected_26,stimulus_26,item_value_27,fixation_onset_27,gaze_27,gaze_corrected_27,stimulus_27,item_value_28,fixation_onset_28,gaze_28,gaze_corrected_28,stimulus_28,item_value_29,fixation_onset_29,gaze_29,gaze_corrected_29,stimulus_29,item_value_30,fixation_onset_30,gaze_30,gaze_corrected_30,stimulus_30,item_value_31,fixation_onset_31,gaze_31,gaze_corrected_31,stimulus_31,item_value_32,fixation_onset_32,gaze_32,gaze_corrected_32,stimulus_32,item_value_33,fixation_onset_33,gaze_33,gaze_corrected_33,stimulus_33,item_value_34,fixation_onset_34,gaze_34,gaze_corrected_34,stimulus_34,item_value_35,fixation_onset_35,gaze_35,gaze_corrected_35,stimulus_35
36,7,108,7605.729883999999,1455.243042,11,1.0,1.0,0.0,17.0,4.0,13.0,2.0,7605.729883999999,0.0,0.0,nr76.png,0.0,7605.729883999999,0.0,0.0,nr48.png,3.0,7605.729883999999,0.0,0.0,nr53.png,1.0,7605.729883999999,0.0,0.0,nr101.png,2.0,7605.729883999999,0.0,0.0,nr52.png,1.0,7605.729883999999,0.0,0.0,nr45.png,2.0,7605.729883999999,0.0,0.0,nr15.png,1.0,3037.0,0.04943641251196452,0.08229858397117706,nr84.png,-2.0,2803.0,0.02419228697394008,0.038311544568222486,nr94.png,2.0,715.0,0.335273542301887,0.37006239439467775,nr93.png,2.0,5367.0,0.043914260050521674,0.14919173696972907,nr121.png,3.0,5763.0,0.06074367707587129,0.25071498759066096,nr97.png,-1.0,7605.729883999999,0.0,0.0,nr30.png,2.0,3389.0,0.023666367691897908,0.04268710705966577,nr11.png,3.0,0.0,0.02077381164066594,0.02077381164066594,nr18.png,2.0,7605.729883999999,0.0,0.0,nr89.png,2.0,7605.729883999999,0.0,0.0,nr2.png,2.0,7605.729883999999,0.0,0.0,nr81.png,2.0,6311.0,0.037340269024994474,0.21935077231908562,nr99.png,1.0,3595.0,0.020247892358623766,0.03839700115790695,nr109.png,1.0,7605.729883999999,0.0,0.0,nr74.png,2.0,7605.729883999999,0.0,0.0,nr31.png,1.0,7605.729883999999,0.0,0.0,nr54.png,2.0,7605.729883999999,0.0,0.0,nr20.png,1.0,7605.729883999999,0.0,0.0,nr7.png,1.0,7605.729883999999,0.0,0.0,nr114.png,0.0,3783.0,0.027347802666193136,0.05441137781421127,nr69.png,0.0,7605.729883999999,0.0,0.0,nr113.png,1.0,7605.729883999999,0.0,0.0,nr51.png,3.0,7605.729883999999,0.0,0.0,nr92.png,1.0,7605.729883999999,0.0,0.0,nr125.png,2.0,4241.0,0.07494349769101004,0.16940438598369226,nr19.png,2.0,7605.729883999999,0.0,0.0,nr102.png,1.0,4031.0,0.021036771281687027,0.044758626579350244,nr63.png,3.0,7605.729883999999,0.0,0.0,nr39.png,1.0,5113.0,0.02471820625598226,0.07541932289042194,nr107.png
36,7,109,6496.910403999998,1780.5966569999998,13,1.0,1.0,1.0,20.0,2.0,18.0,2.0,938.0,0.030783863030782233,0.03597827370199868,nr99.png,3.0,6496.910403999998,0.0,0.0,nr58.png,2.0,6496.910403999998,0.0,0.0,nr57.png,-2.0,6496.910403999998,0.0,0.0,nr90.png,3.0,6496.910403999998,0.0,0.0,nr29.png,-1.0,1218.0,0.03940334467940126,0.048494856022943796,nr46.png,2.0,6496.910403999998,0.0,0.0,nr102.png,2.0,576.0,0.0455601172855577,0.04999231195932822,nr60.png,2.0,6496.910403999998,0.0,0.0,nr62.png,1.0,6496.910403999998,0.0,0.0,nr107.png,1.0,6496.910403999998,0.0,0.0,nr54.png,1.0,1508.0,0.02955250850955094,0.03848535741312545,nr55.png,3.0,5768.0,0.02955250850955094,0.26340685898619776,nr9.png,3.0,5330.0,0.13360196555359488,0.7438445976868685,nr53.png,2.0,0.0,0.06587746688587398,0.06587746688587398,nr56.png,3.0,6496.910403999998,0.0,0.0,nr91.png,-3.0,6496.910403999998,0.0,0.0,nr21.png,1.0,1736.0,0.034785765224783924,0.04746991243736081,nr84.png,3.0,6496.910403999998,0.0,0.0,nr18.png,2.0,4958.0,0.023395735903394495,0.09877118226305796,nr52.png,2.0,5148.0,0.02401141316401014,0.1156488967224247,nr2.png,2.0,6496.910403999998,0.0,0.0,nr42.png,1.0,6496.910403999998,0.0,0.0,nr8.png,-1.0,1996.0,0.03324657207324481,0.047990290988249605,nr30.png,2.0,2524.0,0.05079337400079068,0.08306253261280445,nr95.png,-2.0,2280.0,0.03293873344293699,0.05074805473623719,nr94.png,3.0,6496.910403999998,0.0,0.0,nr28.png,1.0,6496.910403999998,0.0,0.0,nr74.png,1.0,6496.910403999998,0.0,0.0,nr120.png,0.0,6496.910403999998,0.0,0.0,nr4.png,1.0,2910.0,0.056950146606947125,0.10315284139447387,nr44.png,2.0,6496.910403999998,0.0,0.0,nr76.png,1.0,3340.0,0.036940635636938675,0.07602369699688193,nr3.png,-1.0,3614.0,0.0966613299166562,0.2178354204586652,nr111.png,2.0,3918.0,0.02801331535801183,0.07057244009629429,nr11.png,-1.0,4566.0,0.046483633176481166,0.1564029068228068,nr106.png
36,7,110,7633.105417999998,2019.282788,18,0.0,0.0,1.0,13.0,1.0,12.0,-2.0,1731.0,0.03511021862321148,0.04540752511513343,nr80.png,1.0,7633.105417999998,0.0,0.0,nr120.png,2.0,1509.0,0.022271407335619223,0.02775915638230773,nr76.png,0.0,2513.0,0.02908383781474981,0.04335848227256169,nr4.png,2.0,2069.0,0.049783145809031204,0.06829489584627423,nr52.png,2.0,7633.105417999998,0.0,0.0,nr57.png,3.0,7633.105417999998,0.0,0.0,nr92.png,2.0,7633.105417999998,0.0,0.0,nr96.png,2.0,7633.105417999998,0.0,0.0,nr81.png,0.0,1175.0,0.03694433452143895,0.043666057109258555,nr69.png,2.0,7633.105417999998,0.0,0.0,nr62.png,1.0,7633.105417999998,0.0,0.0,nr51.png,2.0,4761.0,0.022533423892508862,0.059886381231707315,nr124.png,0.0,7633.105417999998,0.0,0.0,nr14.png,1.0,0.0,0.06812430479130586,0.06812430479130586,nr84.png,2.0,7633.105417999998,0.0,0.0,nr10.png,-1.0,667.0,0.03432416895254257,0.0376106854947971,nr30.png,2.0,7633.105417999998,0.0,0.0,nr12.png,1.0,4083.0,0.42656295461633054,0.9171558634544191,nr54.png,0.0,7633.105417999998,0.0,0.0,nr48.png,2.0,7633.105417999998,0.0,0.0,nr79.png,1.0,7633.105417999998,0.0,0.0,nr98.png,2.0,7633.105417999998,0.0,0.0,nr20.png,1.0,7633.105417999998,0.0,0.0,nr7.png,2.0,3807.0,0.031704003383646186,0.06324969481016011,nr89.png,2.0,7633.105417999998,0.0,0.0,nr42.png,1.0,7633.105417999998,0.0,0.0,nr109.png,-2.0,2805.0,0.06681422200685767,0.10563149638337084,nr90.png,1.0,7633.105417999998,0.0,0.0,nr101.png,2.0,7633.105417999998,0.0,0.0,nr56.png,1.0,7633.105417999998,0.0,0.0,nr45.png,1.0,7633.105417999998,0.0,0.0,nr74.png,3.0,3617.0,0.018603175539164293,0.03535763761667276,nr29.png,3.0,7633.105417999998,0.0,0.0,nr53.png,2.0,7633.105417999998,0.0,0.0,nr19.png,3.0,7633.105417999998,0.0,0.0,nr100.png
36,7,120,8595.35595,1343.6425729999999,3,1.0,1.0,0.0,27.0,7.0,20.0,1.0,8595.35595,0.0,0.0,nr125.png,1.0,569.0,0.02838742239639302,0.03039984789112175,nr101.png,3.0,869.0,0.018614703210749522,0.02070833922685118,nr100.png,3.0,1063.0,0.043046501174858275,0.049121417316981685,nr75.png,1.0,8595.35595,0.0,0.0,nr41.png,1.0,1479.0,0.04467528770579886,0.05396020135839327,nr85.png,2.0,8595.35595,0.0,0.0,nr56.png,2.0,2575.0,0.017916651840346416,0.02557988286390276,nr2.png,2.0,2375.0,0.019778122161421368,0.02732962572664351,nr76.png,2.0,2113.0,0.025595216914780596,0.033938278258231105,nr65.png,2.0,8595.35595,0.0,0.0,nr42.png,-3.0,1895.0,0.019778122161421368,0.02537178640487003,nr21.png,1.0,2771.0,0.022570327643033797,0.03330840382446063,nr45.png,2.0,387.0,0.02443179796410875,0.02558368585368182,nr12.png,1.0,155.0,0.04095234706364895,0.04170440228886319,nr51.png,1.0,0.0,0.044209920125530114,0.044209920125530114,nr8.png,2.0,8595.35595,0.0,0.0,nr10.png,2.0,8595.35595,0.0,0.0,nr124.png,0.0,8595.35595,0.0,0.0,nr48.png,3.0,8595.35595,0.0,0.0,nr92.png,2.0,3771.0,0.03885819295243963,0.06923203914918427,nr99.png,-1.0,4143.0,0.019778122161421368,0.03818203259332849,nr30.png,1.0,8595.35595,0.0,0.0,nr44.png,3.0,8595.35595,0.0,0.0,nr29.png,2.0,6865.0,0.02373374659370564,0.11789481811531326,nr27.png,1.0,8595.35595,0.0,0.0,nr1.png,1.0,8595.35595,0.0,0.0,nr120.png,2.0,8595.35595,0.0,0.0,nr95.png,-1.0,4355.0,0.16055181519271464,0.325444376904255,nr46.png,2.0,8595.35595,0.0,0.0,nr89.png,1.0,5009.0,0.06515146123762333,0.1561473562042831,nr54.png,2.0,5397.0,0.05328458794077051,0.14319857050307366,nr57.png,0.0,4823.0,0.05328458794077051,0.12140953983942053,nr83.png,2.0,8595.35595,0.0,0.0,nr15.png,-2.0,7137.0,0.050027014878889345,0.2948525701149985,nr80.png,1.0,8595.35595,0.0,0.0,nr114.png
36,7,126,5310.41121,1727.663866,31,0.0,0.0,0.0,19.0,2.0,17.0,1.0,681.0,0.029752874824923396,0.034129610188592424,nr74.png,2.0,513.0,0.024480213463544568,0.02709794810355646,nr124.png,2.0,191.0,0.0527266136137883,0.054693789678989274,nr56.png,3.0,5310.41121,0.0,0.0,nr29.png,2.0,907.0,0.05950574964984679,0.0717625461102462,nr95.png,1.0,5310.41121,0.0,0.0,nr8.png,0.0,5310.41121,0.0,0.0,nr14.png,3.0,1479.0,0.056116181631817544,0.07777813021536782,nr97.png,2.0,5310.41121,0.0,0.0,nr96.png,3.0,1263.0,0.03125934949960306,0.04101387069093975,nr87.png,2.0,5310.41121,0.0,0.0,nr76.png,1.0,5310.41121,0.0,0.0,nr54.png,-1.0,5310.41121,0.0,0.0,nr112.png,2.0,1817.0,0.027116544144233982,0.0412204551207128,nr2.png,1.0,0.0,0.028246400150243732,0.028246400150243732,nr63.png,3.0,5310.41121,0.0,0.0,nr28.png,3.0,5310.41121,0.0,0.0,nr92.png,2.0,2337.0,0.038791722873001394,0.06928069663126077,nr15.png,1.0,5310.41121,0.0,0.0,nr49.png,1.0,5310.41121,0.0,0.0,nr101.png,2.0,2721.0,0.027116544144233982,0.0556110977831134,nr81.png,2.0,2595.0,0.017324458758816157,0.033880688000842415,nr31.png,0.0,5310.41121,0.0,0.0,nr88.png,2.0,5310.41121,0.0,0.0,nr20.png,1.0,5310.41121,0.0,0.0,nr41.png,3.0,5310.41121,0.0,0.0,nr91.png,2.0,2903.0,0.0824794884387117,0.18193817416011782,nr121.png,2.0,5310.41121,0.0,0.0,nr60.png,2.0,4233.0,0.0549863256258078,0.27102001286955235,nr99.png,-1.0,5310.41121,0.0,0.0,nr106.png,1.0,3757.0,0.04632409624639972,0.1583611592451428,nr72.png,2.0,3545.0,0.0355904641893071,0.10705721076734297,nr93.png,1.0,4917.0,0.06176546166186629,0.8337332329701531,nr55.png,1.0,5310.41121,0.0,0.0,nr120.png,0.0,4557.0,0.05310323228245822,0.37429758975845334,nr83.png,2.0,5310.41121,0.0,0.0,nr62.png
36,7,128,4381.087925,1292.99097,26,1.0,1.0,1.0,13.0,2.0,11.0,3.0,4381.087925,0.0,0.0,nr9.png,3.0,1746.0,0.01734728937219401,0.028841542355745115,nr91.png,1.0,746.0,0.03789013204979218,0.0456660205818818,nr84.png,-1.0,968.0,0.08582343163085457,0.11016417047035201,nr112.png,0.0,1412.0,0.057976467112332605,0.0855481570152558,nr69.png,2.0,4381.087925,0.0,0.0,nr10.png,2.0,4381.087925,0.0,0.0,nr81.png,1.0,4381.087925,0.0,0.0,nr7.png,0.0,4381.087925,0.0,0.0,nr88.png,1.0,4381.087925,0.0,0.0,nr125.png,1.0,4381.087925,0.0,0.0,nr74.png,2.0,4381.087925,0.0,0.0,nr102.png,2.0,2164.0,0.09449707631695158,0.18673143059944275,nr121.png,2.0,4381.087925,0.0,0.0,nr65.png,1.0,304.0,0.04245520820036955,0.04562079685833609,nr101.png,1.0,4381.087925,0.0,0.0,nr1.png,2.0,4381.087925,0.0,0.0,nr27.png,2.0,4381.087925,0.0,0.0,nr93.png,-2.0,4381.087925,0.0,0.0,nr94.png,0.0,4381.087925,0.0,0.0,nr113.png,3.0,0.0,0.022825380752886853,0.022825380752886853,nr29.png,3.0,4381.087925,0.0,0.0,nr53.png,0.0,4381.087925,0.0,0.0,nr83.png,0.0,4381.087925,0.0,0.0,nr14.png,1.0,4381.087925,0.0,0.0,nr120.png,2.0,4381.087925,0.0,0.0,nr56.png,3.0,2882.0,0.13626752309473453,0.3982421511400007,nr75.png,2.0,3128.0,0.04702028435094692,0.1643938911948258,nr60.png,3.0,4381.087925,0.0,0.0,nr100.png,0.0,4381.087925,0.0,0.0,nr4.png,2.0,4381.087925,0.0,0.0,nr57.png,1.0,3850.0,0.06482408133819867,0.53475137850291,nr45.png,2.0,3600.0,0.046563776735889184,0.2611741821511324,nr99.png,2.0,4381.087925,0.0,0.0,nr12.png,1.0,4381.087925,0.0,0.0,nr54.png,-1.0,4381.087925,0.0,0.0,nr46.png
36,7,131,9561.22796,2114.55533,20,1.0,1.0,0.0,24.0,5.0,19.0,3.0,9561.22796,0.0,0.0,nr58.png,1.0,753.0,0.016525074044987,0.017937773717654783,nr51.png,1.0,9561.22796,0.0,0.0,nr72.png,2.0,959.0,0.028866585040610203,0.032084711226369314,nr27.png,1.0,1285.0,0.03221343548010124,0.03721502132234646,nr101.png,-2.0,9561.22796,0.0,0.0,nr80.png,1.0,9561.22796,0.0,0.0,nr1.png,1.0,9561.22796,0.0,0.0,nr107.png,2.0,9561.22796,0.0,0.0,nr2.png,1.0,9561.22796,0.0,0.0,nr55.png,2.0,1799.0,0.03388686069984676,0.041740593251012946,nr76.png,2.0,9561.22796,0.0,0.0,nr124.png,2.0,9561.22796,0.0,0.0,nr62.png,0.0,9561.22796,0.0,0.0,nr4.png,0.0,0.0,0.050411934744833756,0.050411934744833756,nr83.png,3.0,9561.22796,0.0,0.0,nr92.png,1.0,9561.22796,0.0,0.0,nr7.png,3.0,9561.22796,0.0,0.0,nr29.png,0.0,9561.22796,0.0,0.0,nr113.png,-1.0,9561.22796,0.0,0.0,nr112.png,3.0,2603.0,0.01631589589251881,0.022419501185758795,nr28.png,1.0,2803.0,0.022591240466564504,0.0319610408643274,nr3.png,1.0,3057.0,0.022591240466564504,0.03320916814852842,nr98.png,3.0,9561.22796,0.0,0.0,nr87.png,2.0,9561.22796,0.0,0.0,nr121.png,1.0,8867.0,0.026774803515928303,0.3687549547845926,nr114.png,3.0,8299.0,0.021336171551755368,0.16161898362638075,nr9.png,-2.0,3319.0,0.03116754471776029,0.047739365160896816,nr94.png,2.0,3681.0,0.04162645234116978,0.0676844507912581,nr95.png,2.0,7295.0,0.01798932111226433,0.07589704259054326,nr79.png,2.0,5433.0,0.05334042887938842,0.12353968941191901,nr89.png,-1.0,4893.0,0.048738509525088236,0.09982374553962442,nr106.png,1.0,3895.0,0.1363841554092598,0.23013546387568917,nr74.png,2.0,7533.0,0.03827960190167875,0.18045308871493912,nr10.png,1.0,6559.0,0.023009596771500884,0.07327891250469867,nr8.png,2.0,6813.0,0.01527000513017786,0.05312514177317372,nr50.png
36,7,136,3587.009453,1264.2289520000002,35,1.0,1.0,0.0,11.0,0.0,11.0,1.0,3587.009453,0.0,0.0,nr84.png,2.0,3587.009453,0.0,0.0,nr20.png,1.0,3587.009453,0.0,0.0,nr54.png,-1.0,845.0,0.053526482858700174,0.07002164043961813,nr30.png,1.0,1255.0,0.018399728482678186,0.02830177206833132,nr51.png,0.0,3587.009453,0.0,0.0,nr14.png,1.0,3587.009453,0.0,0.0,nr107.png,2.0,3587.009453,0.0,0.0,nr52.png,-2.0,277.0,0.04014486214402513,0.04350440747819822,nr90.png,2.0,3587.009453,0.0,0.0,nr42.png,-2.0,1075.0,0.036241889435578246,0.05175139760909172,nr94.png,1.0,3587.009453,0.0,0.0,nr120.png,2.0,3587.009453,0.0,0.0,nr99.png,1.0,3587.009453,0.0,0.0,nr7.png,2.0,0.0,0.04404783485247202,0.04404783485247202,nr10.png,2.0,3587.009453,0.0,0.0,nr31.png,1.0,3587.009453,0.0,0.0,nr45.png,2.0,3587.009453,0.0,0.0,nr11.png,-1.0,3587.009453,0.0,0.0,nr106.png,0.0,1505.0,0.0975743177111722,0.16810682559374526,nr83.png,2.0,3587.009453,0.0,0.0,nr96.png,3.0,3587.009453,0.0,0.0,nr18.png,2.0,3587.009453,0.0,0.0,nr50.png,1.0,3587.009453,0.0,0.0,nr85.png,1.0,3587.009453,0.0,0.0,nr41.png,2.0,3587.009453,0.0,0.0,nr2.png,1.0,1899.0,0.062447563335150204,0.13270067866142451,nr1.png,3.0,3587.009453,0.0,0.0,nr9.png,3.0,3587.009453,0.0,0.0,nr53.png,0.0,3587.009453,0.0,0.0,nr113.png,2.0,3587.009453,0.0,0.0,nr95.png,3.0,3587.009453,0.0,0.0,nr39.png,2.0,2835.0,0.044605402382250144,0.21276328291048752,nr19.png,3.0,2657.0,0.039029727084468877,0.15053610428194217,nr28.png,1.0,3365.0,0.06188999580537208,0.9999574207319897,nr72.png,3.0,3051.0,0.07805945416893775,0.5223788469267909,nr75.png
36,7,140,4674.146584,1277.9314749999999,0,1.0,1.0,0.0,18.0,0.0,18.0,3.0,741.0,0.03251930534662924,0.03864590265166685,nr91.png,0.0,509.0,0.0397933604899542,0.04465629150112043,nr4.png,0.0,4674.146584,0.0,0.0,nr88.png,1.0,4674.146584,0.0,0.0,nr44.png,1.0,975.0,0.07659152180324519,0.09677907913908176,nr98.png,-2.0,4674.146584,0.0,0.0,nr90.png,2.0,4674.146584,0.0,0.0,nr19.png,2.0,4674.146584,0.0,0.0,nr60.png,2.0,4674.146584,0.0,0.0,nr62.png,2.0,1597.0,0.03637027571662481,0.05524598694255769,nr27.png,3.0,1371.0,0.039365474893288024,0.05570446098010647,nr87.png,0.0,4674.146584,0.0,0.0,nr48.png,2.0,1985.0,0.04535587324661446,0.07883541985452437,nr102.png,2.0,1821.0,0.027812563783301325,0.045563729788374585,nr56.png,1.0,0.0,0.03037987736329837,0.03037987736329837,nr125.png,1.0,4674.146584,0.0,0.0,nr63.png,2.0,4674.146584,0.0,0.0,nr89.png,1.0,4674.146584,0.0,0.0,nr3.png,2.0,4674.146584,0.0,0.0,nr20.png,2.0,4674.146584,0.0,0.0,nr79.png,3.0,4674.146584,0.0,0.0,nr29.png,1.0,2451.0,0.043216445263283595,0.0908622047029176,nr45.png,2.0,4674.146584,0.0,0.0,nr124.png,1.0,2707.0,0.04535587324661446,0.10777031143704541,nr74.png,-2.0,3179.0,0.03722604690995716,0.11637654920395417,nr80.png,2.0,3387.0,0.027812563783301325,0.10099859768574734,nr81.png,-3.0,2975.0,0.032947190943295415,0.09063373428175046,nr21.png,-2.0,3561.0,0.02267793662330723,0.0952255538700912,nr94.png,1.0,4674.146584,0.0,0.0,nr85.png,1.0,4674.146584,0.0,0.0,nr101.png,0.0,4079.0,0.03765393250662333,0.29572546450169995,nr83.png,3.0,4289.0,0.029096220573299848,0.35311231009126637,nr100.png,1.0,4465.0,0.043644330859949766,0.975392454891828,nr1.png,1.0,4674.146584,0.0,0.0,nr120.png,1.0,4674.146584,0.0,0.0,nr49.png,3.0,3723.0,0.06118764032326291,0.3006897199769578,nr97.png
36,7,141,9260.392861,607.473416,20,1.0,1.0,0.0,24.0,4.0,20.0,2.0,9260.392861,0.0,0.0,nr50.png,1.0,9260.392861,0.0,0.0,nr3.png,2.0,488.0,0.02332514432618519,0.024622700262352054,nr20.png,2.0,954.0,0.0250529327947915,0.0279302946396,nr27.png,1.0,1226.0,0.026564747704822023,0.030618368339207853,nr109.png,3.0,1512.0,0.023757091443336768,0.028392984706199706,nr92.png,1.0,9260.392861,0.0,0.0,nr85.png,3.0,9260.392861,0.0,0.0,nr9.png,3.0,9260.392861,0.0,0.0,nr29.png,2.0,746.0,0.019221646713245204,0.020905777182930484,nr121.png,2.0,9260.392861,0.0,0.0,nr60.png,0.0,1772.0,0.031748113110640956,0.03926076068086247,nr4.png,1.0,5160.0,0.02526890635336729,0.057067702518370955,nr63.png,1.0,4954.0,0.017925805361790472,0.03854734237169728,nr101.png,3.0,9260.392861,0.0,0.0,nr91.png,0.0,9260.392861,0.0,0.0,nr14.png,0.0,9260.392861,0.0,0.0,nr83.png,1.0,4698.0,0.018789699596093626,0.03813788187496465,nr107.png,1.0,7142.0,0.022677223650457823,0.09913175401321368,nr120.png,-1.0,8780.0,0.024189038560488346,0.4662850308260511,nr30.png,3.0,9038.0,0.02397306500191256,0.9982334819641523,nr28.png,2.0,0.0,0.07796645464585976,0.07796645464585976,nr81.png,2.0,9260.392861,0.0,0.0,nr95.png,2.0,4464.0,0.022461250091882035,0.04336592227281275,nr52.png,1.0,3088.0,0.04557042085949144,0.06836894693893983,nr114.png,1.0,8156.0,0.034771742930701996,0.2915629133173108,nr45.png,2.0,2798.0,0.04902599779670406,0.07025261536479034,nr2.png,2.0,9260.392861,0.0,0.0,nr15.png,-3.0,9260.392861,0.0,0.0,nr21.png,3.0,3944.0,0.03304395446209569,0.05755782313319151,nr100.png,2.0,9260.392861,0.0,0.0,nr93.png,0.0,3338.0,0.05766494013973561,0.09016625754709452,nr88.png,1.0,9260.392861,0.0,0.0,nr54.png,1.0,9260.392861,0.0,0.0,nr74.png,3.0,3610.0,0.031316165993489374,0.051323864930106135,nr87.png,2.0,9260.392861,0.0,0.0,nr42.png
36,7,149,7795.858574999999,1661.3207980000002,8,0.0,1.0,1.0,20.0,4.0,16.0,2.0,7795.858574999999,0.0,0.0,nr99.png,1.0,532.0,0.02693737937645951,0.02891025449239284,nr3.png,3.0,7795.858574999999,0.0,0.0,nr100.png,0.0,7795.858574999999,0.0,0.0,nr113.png,-1.0,7795.858574999999,0.0,0.0,nr30.png,2.0,7795.858574999999,0.0,0.0,nr2.png,2.0,7795.858574999999,0.0,0.0,nr102.png,2.0,0.0,0.03335104113275939,0.03335104113275939,nr124.png,2.0,772.0,0.17252750124446686,0.19149018814064037,nr19.png,2.0,1278.0,0.021806449971419603,0.026082186049886793,nr15.png,2.0,982.0,0.032837948192255405,0.03757048919965293,nr60.png,2.0,7795.858574999999,0.0,0.0,nr79.png,3.0,7795.858574999999,0.0,0.0,nr53.png,2.0,6092.0,0.05772295580669895,0.26410642679073304,nr42.png,1.0,5910.0,0.018727892328395657,0.07741831860323888,nr41.png,2.0,7795.858574999999,0.0,0.0,nr31.png,2.0,7795.858574999999,0.0,0.0,nr11.png,2.0,7795.858574999999,0.0,0.0,nr27.png,0.0,3806.0,0.018214799387891667,0.035590233922013145,nr4.png,2.0,1846.0,0.02847665819797148,0.03731181123074006,nr76.png,-1.0,7795.858574999999,0.0,0.0,nr46.png,1.0,7795.858574999999,0.0,0.0,nr1.png,2.0,7795.858574999999,0.0,0.0,nr20.png,1.0,7795.858574999999,0.0,0.0,nr74.png,1.0,3000.0,0.016162427625875705,0.02627266797582746,nr72.png,-2.0,2022.0,0.04771764346687113,0.06442831863092525,nr80.png,1.0,7795.858574999999,0.0,0.0,nr49.png,0.0,2202.0,0.032581401722003404,0.045406939877810554,nr14.png,1.0,4014.0,0.034890319954271366,0.07192230872885035,nr51.png,1.0,4328.0,0.026680832906207513,0.059979377907589566,nr45.png,1.0,7795.858574999999,0.0,0.0,nr114.png,-1.0,7795.858574999999,0.0,0.0,nr111.png,-2.0,7795.858574999999,0.0,0.0,nr94.png,1.0,4782.0,0.03412068054351538,0.08825895223036472,nr44.png,2.0,4570.0,0.02308918232267958,0.055799098384218544,nr10.png,1.0,7795.858574999999,0.0,0.0,nr125.png
